Features,Class
"-687.6892,50.8553,8.931963,17.419752,0.6661269,14.085013,-2.0919428,13.111711,-8.716436,8.317892,-7.7780404,14.280486,0.572243,6.803406,-6.694084,7.310164,-3.8388479,12.883953,-6.9233966,6.425084,-6.3070874,5.9176254,-0.76256216,2.7666,-2.1444123,6.0686827,2.249902,2.4788654,3.2940679,2.9680035,0.9074182,2.249957,0.610704,0.4486492,-2.1449718,5.1879487,0.2456327,1.5518403,0.8985691,2.369562",Passenger
"-920.4723,31.263111,2.527362,7.2446914,2.524904,3.8932157,3.4647694,5.7899017,-0.15378918,0.33620062,3.1296835,4.8968997,1.76883,3.973182,1.0376656,0.02318249,0.35046953,1.5979186,3.0332139,1.6750113,2.1416264,2.6731865,2.4793959,3.427442,2.7795694,1.1260222,1.2317802,1.1887976,2.870759,2.344042,1.9308014,2.7435665,0.9009395,1.4901434,1.5798428,1.6153513,0.2752744,1.0974808,1.5897136,1.0459456",Passenger
"-957.0062,15.578893,6.070304,4.903786,1.6772466,1.8595322,1.0700173,1.4872489,0.6217879,0.600585,1.1638209,2.3914883,1.675945,2.0275307,1.6892264,1.3499954,1.3942951,1.8776295,1.3413497,1.1564972,0.6930435,1.5620356,1.3140408,0.9832744,1.3531461,1.1279798,1.0672852,0.8319564,0.86753327,0.56005985,0.35842818,0.4010955,0.5944125,0.5437008,0.7527072,0.73765945,0.7179385,0.5028164,0.7190452,0.50189745",Passenger
"-942.33844,19.9591,2.3704886,0.4213509,-8.378655,-2.0857258,1.7827615,4.620411,-5.2386384,-3.18501,-2.7605588,2.8444269,0.7318947,2.2350028,0.025170473,0.3828389,0.4684103,1.257048,0.7371975,0.4035272,-0.95542306,1.7986486,1.29184,1.6151017,1.6787301,2.0683506,0.58440727,1.794281,1.2105883,1.2716597,-0.029315094,0.9960223,0.3600498,0.6990075,1.0328209,0.82658696,0.9201212,0.5209674,1.9969909,0.9611211",Passenger
"-942.54346,5.616294,1.1180539,2.1570306,-1.4771322,0.840322,1.3593818,5.024663,-3.0418763,0.49954307,-1.4962258,2.2894442,0.6265891,2.2003984,-0.7491272,1.8523631,-0.6046526,3.1313643,0.40257236,1.0180384,-0.64435524,1.8619392,-0.2105126,1.4896573,0.1370018,0.91044885,0.6108054,0.87160856,0.76183724,1.0882939,0.28848544,1.1665319,0.9294754,0.57519597,1.152354,0.8785441,0.28198186,0.1982027,1.0526217,-0.084368885",Passenger
"-956.40564,24.1377,5.125086,2.2570734,-1.9274068,0.03476524,-2.6271281,-1.3288097,-4.040417,-3.9315176,-2.9279482,-0.23719977,-1.1408299,0.729616,-2.163311,0.42480844,-0.12786151,0.834498,0.11779151,-0.09617784,-0.22491233,1.5074774,1.5014266,1.6128774,0.4123095,-0.16579945,-0.01727935,-0.17832313,0.341793,0.79000527,0.89036036,0.5814643,0.17114724,0.6564975,0.9268246,0.67317206,0.7214747,0.39048535,0.83194,0.14202675",Passenger
"-956.40564,24.1377,5.125086,2.2570734,-1.9274068,0.03476524,-2.6271281,-1.3288097,-4.040417,-3.9315176,-2.9279482,-0.23719977,-1.1408299,0.729616,-2.163311,0.42480844,-0.12786151,0.834498,0.11779151,-0.09617784,-0.22491233,1.5074774,1.5014266,1.6128774,0.4123095,-0.16579945,-0.01727935,-0.17832313,0.341793,0.79000527,0.89036036,0.5814643,0.17114724,0.6564975,0.9268246,0.67317206,0.7214747,0.39048535,0.83194,0.14202675",Passenger
"-954.64404,32.23037,6.5506306,4.3338227,-2.6812232,-2.0697477,-3.657147,-3.0312018,-4.242972,-5.260959,-3.9010959,0.0036453132,-2.2142918,0.32595363,-2.1942852,-0.44674373,-0.09825756,0.40844554,0.47078514,-0.27626526,0.32580492,1.2535121,1.7157872,1.4364448,-0.096397266,-0.39259222,-0.5828301,-0.5587277,0.4189591,0.8653824,1.0047266,0.82658416,-0.0020021577,0.5825829,0.8800998,0.897215,0.94300574,0.29260528,1.1020224,0.25766683",Passenger
"-917.26575,-0.66185737,2.7385917,0.8378384,-4.7677155,3.2242968,0.7017466,4.480301,-2.379163,0.9572583,-1.396022,4.6004457,-0.3700557,3.4691455,-1.4844397,2.3827908,0.057218466,2.1201274,0.9957984,0.07219022,0.26196733,1.2779219,-0.44590735,1.8492174,-0.094252594,0.8134387,0.2605579,0.84359473,0.70095795,1.085238,0.7025132,1.612844,0.6976021,1.1790562,0.85902727,0.6611462,0.030099181,0.23210943,0.4244717,-0.024626333",Passenger
"-884.3709,7.919381,2.8835433,1.9522771,-0.1946445,0.9812088,0.8682881,0.67035455,-0.55031574,-0.11346483,0.50914,1.4040862,0.86242044,0.7965323,0.1299686,0.83115923,0.6246759,1.215846,0.8876659,0.6910979,0.6194559,0.78693897,0.6464363,0.8430289,0.73477995,0.61738306,0.6245578,0.69925684,0.86250377,0.72105134,0.42073745,0.41057393,0.41097397,0.38333684,0.5328546,0.498625,0.29230973,0.44048083,0.61649525,0.5359332",Passenger
"-902.6417,-0.38623676,4.8136315,5.2614937,1.3792754,5.437933,0.5155558,5.938053,-1.4454567,1.8006954,-5.2983823,3.9925249,-0.7532156,1.9772075,-2.7287636,2.9023008,-1.9563941,3.1791751,-0.52920234,1.7771127,-2.1750195,2.359488,-0.6139707,1.4108868,0.008542312,1.3158066,-0.35390133,1.3385717,0.090549834,1.2732158,0.0496748,0.7535257,0.2327313,0.43733028,0.29829988,0.95733213,0.55557674,0.025239095,0.7463054,0.7701198",Passenger
"-928.8988,38.071644,3.3593545,-0.30846244,-4.6220894,3.1484091,9.059547,11.347439,-3.8262384,-6.910425,-4.8500347,3.6667738,2.9103363,4.887602,1.2124333,-2.4664524,-3.695177,1.624578,1.4242806,-1.2532861,-1.0525937,0.36339274,-0.32942602,1.9470707,2.5383718,2.3994987,1.9200244,1.0288169,1.4113897,1.209217,-0.23004489,0.9783794,0.5614471,2.1606288,2.214592,0.9197827,1.637062,1.4218905,2.3238986,1.1237152",Passenger
"-897.7092,8.028536,-1.4319068,0.44498107,-12.010116,2.2435913,2.26986,5.780945,-6.185768,0.5937521,-2.6600475,3.511779,-2.1645515,3.9758763,-3.4252338,3.7380593,-2.2829297,5.281194,-1.183457,1.2780752,-0.8714157,2.733347,-0.65626526,1.9777602,0.6004669,0.8332713,0.10898156,1.068135,0.6572417,1.0403554,-0.12327868,0.3600594,0.054516524,0.63079304,1.0603001,0.9798714,-0.11199974,0.21469875,1.2160803,0.3576014",Passenger
"-943.1076,5.0210853,-0.30078548,0.52723444,-1.663329,1.9081947,2.8272026,3.2647047,-0.53796273,0.4324103,-0.7696356,3.0162911,0.28983274,2.471945,-0.17289811,1.3734298,0.6041595,2.4188435,0.19705188,0.7380621,-0.019881872,0.81758976,0.37361348,1.0847036,0.9604473,0.8714541,0.5448745,0.6431377,0.91939473,0.5645748,0.6854068,0.91443634,1.1435006,1.0781387,1.1038301,0.766854,-0.016367484,0.6753873,0.6497603,0.54853255",Passenger
"-924.5057,12.984519,-4.3381586,3.637175,-7.1081605,3.513366,6.3388214,8.539391,-4.2944965,-2.807825,-1.7354302,3.0041628,-1.0851512,1.7596676,-2.4366972,0.6228759,-0.67634445,2.5290706,-0.27037615,-0.6492921,0.2173482,0.76624316,-0.27175343,1.0505297,1.2083153,-0.15347198,0.2713752,0.9710388,1.0469066,0.8239672,0.34331733,1.0174103,0.88342315,1.3362794,1.2405453,1.4760357,0.5221871,0.8597392,1.5254369,0.8896973",Passenger
"-889.4922,1.4130502,4.02236,5.3751135,1.7309744,3.3406274,-0.76077104,6.954217,-3.3400602,2.3990061,-4.5196505,3.489406,-1.7019577,2.5409088,-3.3119252,2.5315537,-0.8857303,4.5542707,-1.9215003,1.7899333,-2.1342938,2.4893398,-1.4885558,1.6642601,-0.39661852,1.1282043,0.7077432,0.49552342,0.79454404,1.1516817,0.62271357,0.7038931,0.62217665,0.2818615,0.4189932,0.6065177,0.18080184,-0.13586989,0.79364705,0.23226741",Passenger
"-915.02466,3.375274,7.4967217,4.2214704,3.3720145,5.040314,-0.15818825,4.3183737,-2.1284273,0.8566486,-5.008831,4.2842135,-0.26010916,2.9491837,-1.665996,2.871055,-0.2763264,4.373829,-0.188586,1.698889,-1.9907745,1.7236903,-1.0771728,0.8806794,-0.15345512,0.7077691,-0.109191224,0.80112594,0.48588303,1.4378875,0.67529505,1.4160192,0.90976894,0.85678756,0.4665629,0.622734,0.086539224,-0.26230043,0.19785798,-0.15058832",Passenger
"-917.7294,2.6556346,7.7531476,3.6274977,-1.0734779,2.1133568,-0.43807063,2.5187712,-5.3778124,-1.0097429,-3.105335,4.6268787,-0.6497165,3.0179472,-1.4273093,2.8027904,-0.008127498,3.207318,0.05024638,1.1626652,-1.5761855,2.2388043,-1.2620836,1.813861,0.21237749,1.2400879,0.31859726,1.532615,0.8030857,1.5162636,0.55443424,0.9473584,0.06631669,0.59023887,0.70111734,0.26088214,0.47730467,-0.1765174,0.89852333,-0.09520772",Passenger
"-932.75726,8.248532,8.968804,5.5896325,1.251731,3.049701,1.1555237,5.208977,-1.5224319,0.73957366,-2.6845272,3.6505623,-0.05475139,1.7751318,-1.6773853,1.829228,-0.9135837,2.8717985,0.43280408,2.3984764,-0.4835126,2.1202211,-0.17938049,1.3894408,0.8128968,0.9426635,0.65984917,-0.08418751,0.4334238,0.13386065,0.45109785,0.5908793,0.5730347,0.21081428,0.7699371,0.85093653,0.77248913,0.73110795,1.0994864,0.5439385",Passenger
"-928.3201,14.762639,2.4667556,3.7705147,-0.5146992,1.3213105,0.32761532,4.25687,-0.74187386,-0.2962779,-2.7665966,2.331761,0.2505066,1.615232,-0.95674944,1.7024202,-0.6480534,2.6126394,0.7831412,1.0020531,-0.5644598,1.4093838,-0.15062949,0.51325077,0.17976384,0.81368375,0.052701853,0.34784114,0.4327647,0.83468807,0.17451231,0.990039,0.49046966,0.76717114,0.8603988,1.1313844,0.58424133,0.2168398,1.0023345,0.5455271",Passenger
"-940.3823,26.627302,9.484308,2.78058,-5.189216,-0.95284367,-1.4107383,-1.3427693,-9.317757,-4.906732,-4.154018,3.6521854,0.56176406,2.4704912,-2.0879364,0.5435888,-0.27812788,2.1605272,0.53567326,-0.35988206,-0.9665894,1.4845667,0.83636177,1.6913271,1.2428546,1.2963854,0.80818963,1.1632103,1.6601679,0.8372946,0.20896775,1.1155556,0.4034978,0.50889796,1.2145449,1.5573927,0.74786156,0.885974,1.8517008,1.3337712",Passenger
"-827.9726,15.656822,17.229816,16.059772,8.908097,10.328035,3.6188748,5.897985,1.0998716,2.2502894,-2.3937643,1.2066156,-1.9081393,0.30268747,-2.1832092,-0.018697165,-2.2342737,0.021199362,-1.9882476,-0.58803433,-2.658209,-0.03603901,-1.118006,-0.19336191,-0.9515032,-0.6435229,-1.3720444,-0.6692372,-0.5118297,0.6283609,0.8925649,1.5893672,1.066257,0.77049136,0.52620107,0.51236147,0.5282489,0.52555984,1.1955856,1.2469043",Passenger
"-827.9726,15.656822,17.229816,16.059772,8.908097,10.328035,3.6188748,5.897985,1.0998716,2.2502894,-2.3937643,1.2066156,-1.9081393,0.30268747,-2.1832092,-0.018697165,-2.2342737,0.021199362,-1.9882476,-0.58803433,-2.658209,-0.03603901,-1.118006,-0.19336191,-0.9515032,-0.6435229,-1.3720444,-0.6692372,-0.5118297,0.6283609,0.8925649,1.5893672,1.066257,0.77049136,0.52620107,0.51236147,0.5282489,0.52555984,1.1955856,1.2469043",Passenger
"-935.9993,20.283194,4.2626805,4.97246,-0.82667,4.894728,-0.016067138,4.835508,1.8208647,3.1592839,0.39529705,1.7477857,1.095129,1.7574322,-1.1556382,0.9868472,0.8648144,2.501344,0.61898345,0.7375955,-0.80046,1.8940653,0.4869025,1.779465,1.9399016,1.377206,0.71097827,1.5127676,1.2975389,1.0578563,0.93259954,0.64568627,1.160744,0.56315106,1.422192,1.2523701,0.57613015,1.7629026,1.0742788,1.3320955",Passenger
"-874.2289,14.921195,9.590522,8.636475,3.7889762,3.8398151,0.9916074,2.247801,-0.9634417,-0.63813776,-2.0989363,0.69352496,-0.92974126,0.11455193,-0.8113895,0.38624445,-0.7669053,0.7729532,0.003566057,0.17220125,-0.7771123,0.4137851,0.0032354835,0.6977041,0.36765867,0.21342172,-0.19957155,0.12933093,0.52381766,0.70886713,0.7266376,0.8110186,0.6405506,0.6364152,0.9131709,0.9328767,0.70477736,0.38632548,0.9067322,0.91400355",Passenger
"-928.2977,12.4238615,10.387112,12.55191,-3.6991909,-0.78870714,-2.1650233,5.6524673,-7.1067963,-1.3221798,-7.5405807,3.762875,-3.4414062,2.3130414,-3.0082338,2.2114103,-3.490284,3.8415089,-0.7053599,1.5171347,-3.0183926,1.5681014,-1.4330962,0.5095704,-1.178246,0.07837344,-1.3871877,-1.035889,-0.5396471,0.89843047,-0.85959405,0.7491551,0.117056035,0.6408041,0.7775142,1.7149161,0.29885748,0.059225846,0.610602,0.3483042",Passenger
"-748.85004,5.122292,3.0966728,2.6837747,2.0627873,1.743422,1.5323182,1.7822735,1.6356493,1.7421451,1.5839771,1.6085569,1.4328055,1.1816828,0.83778846,0.8322154,0.8256081,0.8824851,0.84482527,0.74273944,0.5945533,0.699146,0.58332485,0.5581491,0.4208969,0.25988555,0.2862793,0.29288465,0.23903483,0.1609584,0.1530111,0.16935402,0.17568454,0.19963488,0.19390492,0.11597369,0.049201183,0.032798592,0.11022977,0.10593071",Passenger
"-962.6286,4.979761,0.31766856,8.761255,1.418738,0.9628799,0.055752084,2.1326973,-2.5338352,-1.9555532,-2.1649408,0.48376265,-1.2981349,1.2561598,-0.26992133,1.5380363,1.0797261,1.221661,0.38797873,0.36766192,-1.4630452,1.175475,0.1856798,1.0820153,1.0947146,0.9713842,0.75233686,1.199032,1.499278,0.9773111,0.44364715,0.7451643,0.6640156,0.4074879,1.2814744,1.4220634,0.7517177,0.7689111,1.0779474,0.7265042",Passenger
"-962.6286,4.979761,0.31766856,8.761255,1.418738,0.9628799,0.055752084,2.1326973,-2.5338352,-1.9555532,-2.1649408,0.48376265,-1.2981349,1.2561598,-0.26992133,1.5380363,1.0797261,1.221661,0.38797873,0.36766192,-1.4630452,1.175475,0.1856798,1.0820153,1.0947146,0.9713842,0.75233686,1.199032,1.499278,0.9773111,0.44364715,0.7451643,0.6640156,0.4074879,1.2814744,1.4220634,0.7517177,0.7689111,1.0779474,0.7265042",Passenger
"-825.4501,8.183665,0.26840195,3.832186,-1.4388615,-1.3369871,-3.2684472,4.067982,-2.9052927,-2.3782892,-3.0952976,2.3120003,-3.4872038,2.0357924,-0.42059708,1.5817994,0.9511675,3.3821476,1.6807458,0.6856439,-0.6846765,1.751941,-1.1681502,0.74000895,-1.2161216,-0.95268565,-2.4187732,-0.22157188,-0.050064784,-0.25017002,1.0867417,1.3341917,1.4152285,1.9695427,2.545569,1.9686024,1.7309798,-0.16659448,1.4394363,-0.94877124",Passenger
"-934.9448,35.22466,4.8802114,3.597418,-2.3763983,-0.047418885,-3.9847968,2.823717,-2.3494687,-0.31963143,-0.8475356,1.5958717,-1.4595668,0.21814844,-0.10857685,0.8060213,-0.2622271,2.9380252,1.4946892,-0.2099084,0.33968988,2.6077385,1.9282663,2.2229037,1.9797655,0.7659593,1.2544386,1.2492676,1.3196439,1.8487229,1.4174349,1.0178356,1.642912,1.833323,1.5117052,1.6656799,0.9511202,0.19187818,1.4468457,1.3642278",Passenger
"-935.9821,5.176702,5.704203,2.7985854,-4.4273324,-0.5655957,-0.5254243,2.9332163,-2.3135717,1.2568874,-2.5596633,4.0897894,-2.2547352,4.693515,-1.4358342,1.7572597,-0.8242792,2.7491908,0.038572513,0.618741,0.1069265,-0.020289121,0.50711465,0.65720844,1.2252942,0.34118152,0.8308926,0.89534044,1.189455,1.6133529,0.33487636,1.4888669,0.31096414,0.9069173,1.007763,1.2049867,-0.4717684,0.48578894,0.36445442,0.4073433",Passenger
"-947.5547,19.432005,7.00268,4.222876,-1.9618837,-1.3070955,-2.2389143,0.4595675,-1.6946383,-0.96574867,-2.4506197,2.1492493,0.5135356,1.1333629,-0.7487913,-0.18768138,-1.5189294,-0.08805626,-0.36690515,-0.5764334,-0.9081483,1.7990159,1.3644199,2.0299678,1.9269905,1.2829924,0.23097737,0.02575339,0.39546475,0.08860383,0.019869585,0.113609485,0.4982058,0.3575303,1.413879,0.5851166,0.41968277,-0.45392594,0.31715903,0.14987437",Passenger
"-872.454,56.95653,5.55306,10.524924,2.3351488,3.7992053,-9.462249,7.47038,-9.057909,-1.2796214,-8.950835,3.7144282,-6.4623766,-1.4252113,-3.3816464,-2.6820352,-4.942032,3.124039,-1.2235794,0.5617652,-3.3332505,2.0288856,-1.4619241,-0.68726915,0.22424324,-1.3500844,-1.6111661,0.3066808,0.9445608,0.6595747,0.06310607,1.5154488,-0.33350936,1.1518273,0.020391984,-0.14386606,-0.9685107,-1.7455372,0.7805243,1.2088729",Passenger
"-872.454,56.95653,5.55306,10.524924,2.3351488,3.7992053,-9.462249,7.47038,-9.057909,-1.2796214,-8.950835,3.7144282,-6.4623766,-1.4252113,-3.3816464,-2.6820352,-4.942032,3.124039,-1.2235794,0.5617652,-3.3332505,2.0288856,-1.4619241,-0.68726915,0.22424324,-1.3500844,-1.6111661,0.3066808,0.9445608,0.6595747,0.06310607,1.5154488,-0.33350936,1.1518273,0.020391984,-0.14386606,-0.9685107,-1.7455372,0.7805243,1.2088729",Passenger
"-990.52924,13.978799,3.5652344,0.77492815,-0.93004847,2.1688774,3.7960806,4.242069,1.6847738,1.3845501,0.6239173,2.5775955,2.0061588,2.2867553,0.5590553,1.4207559,0.7691964,1.664862,1.4711989,0.9603271,0.94001573,0.9162063,0.73041946,0.71884775,0.49580547,0.094348945,-0.10480356,0.15750648,0.29995355,0.24772489,0.121792264,0.1942204,-0.07869798,0.24028437,0.31453797,-0.0095163295,-0.11638887,-0.0013222833,0.27972558,0.16778472",Passenger
"-934.1719,23.506035,11.249063,8.617861,1.2474576,1.8494158,0.8950476,3.8141825,0.59196126,1.4370718,-0.9930822,2.763618,0.11519944,1.1744003,0.28059855,1.6012021,-0.50410515,2.538022,2.7546084,1.554157,1.2573836,2.465951,0.28927717,1.4881377,0.32545856,1.5992427,-0.35141987,0.954367,0.5492013,0.9650792,0.44052836,0.67727476,0.9273232,0.67292273,2.3905938,2.2743325,2.2398803,0.89824057,2.5082214,0.7482857",Passenger
"-964.37274,5.1488123,0.40381727,-0.29390192,-0.3903647,0.5746841,1.1848991,1.4322239,0.98918676,0.64300174,0.9359506,1.2329895,1.2444552,1.192187,0.9154945,1.0244564,1.1135362,1.4298173,1.2929218,0.81391996,0.747882,0.96113116,1.0357213,1.094919,1.0693327,0.8845181,0.75128376,0.8122798,1.0085652,0.92156893,0.8259821,0.81781614,0.8612867,0.9197364,0.93472767,0.8731286,0.6947802,0.7626499,0.9526761,0.9848842",Passenger
"-975.4904,6.249917,1.7072245,2.0296438,1.4316607,1.2343676,1.2976028,0.78457135,0.23583537,0.17081618,0.57734174,1.1920531,1.2638822,0.7902213,0.47234336,0.6685436,0.80903035,0.92861193,0.802699,0.68079954,0.79944724,0.9429349,0.9475383,0.956895,0.84297544,0.7027078,0.68293536,0.63774085,0.7386849,0.7692203,0.6503762,0.59893507,0.7327961,0.944372,1.1433511,1.3069823,1.3652258,1.4106883,1.4688199,1.1842301",Passenger
"-918.19543,25.239994,-5.9742913,-1.3880329,-3.775082,1.3424026,-3.9945982,5.1073294,-4.3042545,4.2923007,-2.2756882,-1.6129415,1.5020318,2.427529,-2.879481,0.80656177,0.029006673,1.4586749,-1.1831831,-0.079748765,-0.4661221,1.171406,-0.33898082,1.8392642,0.525385,0.61114174,0.88480216,0.8088942,1.0442982,0.6390635,0.6808813,0.64395565,0.503602,1.5509568,1.8588588,0.77324367,0.5624062,1.3567517,0.87117106,2.1329777",Passenger
"-904.24396,44.83111,6.554579,3.1412752,-0.64094365,6.1460986,5.260526,2.221676,-6.987888,-7.7408633,-3.5077856,0.83073545,-2.9496474,-3.4662929,-3.4352424,-0.39082116,-0.35379738,3.745083,1.4543344,3.6494575,0.5885532,3.871845,0.91929626,3.3761575,3.7839358,4.1681123,3.5226698,4.2032747,3.7483644,3.2426,4.134262,3.7963414,3.0234303,3.0079782,4.8134823,5.547545,5.45936,4.226275,3.449757,1.0658427",Passenger
"-970.40283,8.487984,2.9543278,1.7623409,0.69967926,0.17914052,0.14149173,0.5908065,-0.24266985,-0.5957194,-0.58754945,-0.091702744,-0.16389875,0.06247432,-0.22767793,-0.39904693,-0.78800625,-0.25063407,0.087503664,-0.36843285,-0.5360897,-0.2885943,-0.15252529,-0.36826903,-0.19881342,-0.2584815,-0.30228686,-0.36673337,-0.120983735,0.12898925,0.2592124,0.3466845,0.5107174,0.48849407,0.37798494,0.6081798,0.5575672,0.50739056,0.5217059,0.6731145",Passenger
"-961.4699,4.3408103,0.18784027,0.8890666,0.009880339,2.0401278,1.2179575,2.42484,0.9488887,-0.36071187,0.3425701,1.5356407,1.4012252,1.2111678,0.67983806,1.1342974,0.870949,0.9777799,1.1005081,0.7631026,0.42831278,0.864715,0.83223915,1.1673495,1.0521246,1.1117988,0.9198415,0.74739885,0.9087527,0.9211413,0.7335226,1.0529177,0.62726855,1.0018492,0.9355929,0.84404737,0.687985,0.6095786,0.8313356,0.6863545",Passenger
"-771.2458,77.077385,4.4844704,6.17915,-19.820824,3.1090603,-1.2540838,2.511836,2.9051573,13.128655,-5.3866615,5.0539484,-6.357272,2.478714,-8.784196,-0.25780204,-2.4628243,6.9825892,-2.060775,2.6447132,-1.3296602,1.1715443,2.5535626,2.290014,0.5285061,5.9979305,1.8534337,3.3434784,1.3689514,5.9122195,-0.9168394,4.0093646,-1.4895319,1.8212553,3.5420973,3.4547496,2.8444047,0.63348794,-0.26939836,3.1671069",Passenger
"-937.09906,18.232079,7.7093983,5.2478514,-5.060144,-1.7644514,0.03268641,2.4554791,-0.26477844,-0.19633143,-2.3884277,0.58107835,-1.4127145,1.14686,-1.8835531,1.1988204,-0.6498183,0.39019388,-0.6224897,-0.41802272,-1.7779396,1.7631408,1.2839621,2.0468614,1.7355375,1.1599702,0.00882974,0.7796184,1.9807322,1.6737838,2.4069726,1.8163311,1.0814025,0.48404634,0.34342647,0.90039825,0.6673815,0.9992995,2.0704749,1.1055361",Passenger
"-974.8745,10.105523,4.8237457,4.5728583,1.4469236,1.9652369,2.6410897,1.304213,-0.2580991,-0.34447077,0.25205725,0.78396195,0.6896983,0.62531006,-0.16666767,-0.24646589,0.007358512,0.0340342,0.20864531,-0.008818507,-0.18462956,0.24244735,0.15756723,0.37413678,0.47073975,0.10756394,0.013823171,0.17482868,0.35273218,0.37654388,0.38207197,0.51575315,0.626336,0.7588152,0.9452241,0.88104457,0.7802586,0.6643079,0.89633125,0.91528255",Passenger
"-911.8531,3.3426619,1.6879482,1.0496031,0.68204296,0.85396063,0.75697607,1.0046389,0.5837646,0.7629434,0.24044067,0.6353072,0.57155305,0.78697747,0.42797053,0.81523865,0.63658655,0.8961501,0.7884617,0.7640475,0.41803506,0.60165906,0.4317359,0.6136965,0.68761575,0.76877886,0.80173856,0.6425297,0.60703766,0.49098122,0.41472253,0.3898856,0.4926261,0.40701526,0.52733,0.5423793,0.5927223,0.5144885,0.5272138,0.45662975",Passenger
"-981.97455,11.892189,5.9855485,5.5350747,4.1456704,3.7494206,3.0695753,3.576155,1.821994,1.133789,0.81298494,1.6516554,0.7568075,0.17955033,-0.2053834,0.483029,0.9521848,2.2402344,2.6819508,2.6228058,1.8798437,1.6248347,1.1179384,1.0630864,1.0178908,0.77916276,0.8360456,0.9093605,0.9173122,0.55753636,0.1777043,0.109847635,0.24481346,0.5893591,1.1642634,1.5715847,1.8713355,1.6516938,1.7326608,1.4455723",Passenger
"-901.46466,18.554775,-9.772633,5.3785048,0.5768896,5.817859,0.41534767,5.9821954,-2.9784696,3.9607656,2.1882665,1.5844295,-1.0018089,1.4353712,2.1021693,4.3123055,-1.1468958,0.40704507,1.4487803,1.6341234,2.7054858,2.570457,-0.5407077,2.8860767,0.35783058,2.931555,2.8214216,1.9776136,1.7806594,1.0772865,0.9238568,2.258051,1.0027125,3.4895513,1.0355867,1.7790307,0.873482,2.2678082,3.2351015,3.3456917",Passenger
"-865.61304,54.343117,5.888638,13.477099,-2.3695529,1.6484064,-1.1653686,8.695515,-2.6785216,-0.6734324,-4.5002685,1.100181,-5.129946,0.78989166,-6.181349,-1.3820537,-3.5239685,0.47546676,-0.76252884,-1.7817421,-3.314562,-0.15713534,-0.16940865,0.8630148,0.5299354,1.7899904,-1.1178085,0.85418427,0.24390692,1.1046162,-0.45520934,0.6840498,-0.76922077,0.13183805,1.1274737,1.3759658,-0.59613293,-0.59231126,1.100573,0.28281903",Passenger
"-944.5138,22.335274,2.926384,6.8153925,-2.0032678,0.29908004,-0.9240392,2.2764127,-2.0018494,1.6838062,-1.221461,4.5565987,3.4354246,3.479229,1.0681709,0.54035914,-2.4434795,2.161024,-1.1091877,-0.25499028,-1.4537628,2.6620588,2.185023,3.2409282,2.532446,1.8238212,0.954296,-0.08317995,0.39754915,0.9181528,-0.21632613,0.029965047,1.2989696,0.13970624,1.6963284,1.2900578,1.2201152,0.23680617,0.55787057,0.48812267",Passenger
"-844.1402,44.992165,0.94465476,4.450806,-16.338953,3.676573,2.3405774,7.497013,-4.778442,-0.78630954,2.3811245,6.182448,2.23186,-0.44621608,2.4232626,6.0192213,0.23986565,7.588038,4.731119,7.629631,1.0578204,6.858605,-2.3603375,5.3214,-2.0028932,3.535469,1.543601,0.11698385,2.7627182,-0.34260178,2.655432,1.0019602,3.2350278,3.4740872,3.3478806,3.753298,3.686213,3.960544,5.868471,3.423407",Passenger
"-923.5208,22.782623,0.6305298,5.7605166,-0.6917441,0.6816366,-2.8582633,2.040215,-3.8174963,-0.43107083,-4.1652,2.659455,-4.9087505,1.3282905,-3.1087003,1.2357023,-1.4147243,2.703122,0.87175465,-1.9204016,-1.0090339,0.8731091,1.8129406,1.5692507,2.9923022,2.3979406,1.2949737,1.6063409,1.8820834,2.966512,1.7322776,2.3763,2.7266982,1.9565545,1.9938488,2.4522104,-0.28806028,1.4746702,1.2856866,1.8287724",Passenger
"-952.00586,12.695518,5.185862,4.490507,-3.0078855,2.154816,0.33478987,-0.23867239,-7.9681225,-2.9443157,0.2779059,5.143847,0.9197525,4.5577374,-0.87692326,3.8083982,-0.1254478,3.8302102,0.3835015,-0.0065347566,0.7583334,0.2251513,0.59057105,0.8721083,1.8797191,-0.5352182,0.51611286,0.94848937,0.5294627,0.8741956,1.2075181,0.80507827,0.9927989,1.7504762,1.574119,1.1394775,0.2923478,0.37866402,0.68629265,0.41694805",Passenger
"-951.9456,3.8236954,3.030868,0.033247128,-7.678542,3.5047271,-0.49751,3.2516913,-6.51202,0.9866648,-1.4746433,8.147586,-1.7986491,4.9442263,-1.412393,3.8044508,-0.6147029,5.258166,0.53562486,0.4080444,-0.21730372,-0.039101508,0.5307121,0.39634725,1.5275675,-0.23958862,0.78789,1.2076821,1.7230642,1.7294165,0.7663689,2.0929606,0.08856391,2.2877457,1.2413841,1.4247067,-0.42505363,0.3006637,0.54659903,0.19411182",Passenger
"-989.3415,6.693393,3.3037834,1.663196,0.6420471,-0.39561933,-1.3555969,-1.8163482,-1.7227582,-1.2796093,-0.9712421,-0.42824402,0.21006659,0.5267876,0.16192105,-0.093476325,-0.030777033,0.044265684,-0.26034725,-0.60768765,-0.7081199,-0.5112914,-0.24416228,0.13504922,0.2875383,0.22629671,0.09272149,0.16268177,0.46700564,0.497825,0.3579257,0.45222875,0.96760154,1.3168207,1.3615642,1.2174729,1.1570597,1.0793467,0.78963876,0.47067988",Passenger
