Features,Class
"-426.03131103515625,113.465576171875,19.263370513916016,33.57154846191406,6.59615421295166,23.66084861755371,9.899542808532715,20.866744995117188,6.809650897979736,13.502116203308105,-0.03901279717683792,11.39172649383545,3.220837354660034,8.798038482666016,-0.4858378469944,6.265107154846191,-1.498748779296875,3.692348003387451,-1.7039557695388794,0.9326778650283813,-4.533467769622803,-0.6896576285362244,-3.2556915283203125,-0.6427078247070312,-0.5540527105331421,2.094092845916748,0.9773094058036804,-0.023766228929162025,0.9856144189834595,2.8981056213378906,3.402064561843872,3.072343587875366,2.568413734436035,0.913772463798523,2.260042905807495,2.1784231662750244,3.784012794494629,1.4854129552841187,2.9478373527526855,1.827919840812683",Cargo
"-406.5914611816406,126.58622741699219,7.424851417541504,31.362539291381836,-2.2358944416046143,17.390172958374023,1.4310494661331177,22.338594436645508,-4.398171424865723,7.416443824768066,-4.569929122924805,12.846512794494629,-1.1162065267562866,12.826136589050293,-5.955128192901611,8.283978462219238,-2.3677780628204346,8.251827239990234,1.510256052017212,3.5951099395751953,-1.0370662212371826,5.358333587646484,1.248781442642212,4.953052043914795,2.9984347820281982,3.615614891052246,0.08261182904243469,2.904237985610962,0.5414062738418579,4.499226093292236,1.494382619857788,2.0122034549713135,-1.1641805171966553,1.7187230587005615,1.594702124595642,4.0071282386779785,1.0484635829925537,1.071007490158081,1.2850860357284546,1.4115921258926392",Cargo
"-483.2719421386719,103.12395477294922,-1.0105129480361938,31.827348709106445,-2.8234848976135254,17.633249282836914,8.53335189819336,16.913850784301758,1.2780258655548096,11.392447471618652,0.7065415978431702,12.102973937988281,1.3962242603302002,10.343844413757324,-0.3329671621322632,6.376379489898682,0.023112449795007706,7.163832664489746,2.114166498184204,4.691751003265381,0.1207311674952507,5.513993263244629,0.02542686276137829,6.162469387054443,2.484513521194458,4.141529083251953,1.9987317323684692,2.149075746536255,3.7226552963256836,4.347908973693848,4.061479091644287,3.4240896701812744,2.064175844192505,2.0642545223236084,3.9765734672546387,4.2811079025268555,3.75536847114563,1.6811169385910034,2.774052143096924,2.443209409713745",Cargo
"-417.3615417480469,92.22102355957031,-25.910615921020508,14.860087394714355,-7.2879252433776855,9.51989459991455,-4.15801477432251,17.864093780517578,-1.2408570051193237,10.693227767944336,-12.827255249023438,12.416383743286133,-3.5341453552246094,8.841300010681152,-5.420884609222412,7.336396217346191,-7.515225410461426,9.313484191894531,-1.5617774724960327,7.06298828125,-4.984282970428467,6.278768539428711,-1.3036867380142212,6.065047740936279,0.6592134237289429,7.338464260101318,0.6319878101348877,4.872933864593506,1.5192511081695557,5.6907958984375,1.2122806310653687,4.962821006774902,0.9183043837547302,2.3092997074127197,1.9697563648223877,5.830573558807373,6.3609466552734375,7.1225080490112305,6.620028972625732,6.280970096588135",Cargo
"-389.9513244628906,109.89590454101562,8.941389083862305,33.71371078491211,-3.14152455329895,18.922178268432617,0.5820955038070679,20.542221069335938,-6.949570178985596,8.328603744506836,-7.468481540679932,12.81282901763916,-3.6513094902038574,13.609481811523438,-8.136841773986816,10.973163604736328,-5.810153007507324,11.947078704833984,-2.8729238510131836,7.367123603820801,-2.1940431594848633,8.954981803894043,-0.5481942296028137,8.279912948608398,3.3369932174682617,5.851314067840576,1.7380274534225464,3.817722797393799,1.2424037456512451,6.234945774078369,2.6464481353759766,4.347501754760742,-0.04351155832409859,2.6863179206848145,2.3268544673919678,4.872377395629883,1.6417884826660156,2.348832845687866,1.618985652923584,1.8729933500289917",Cargo
"-507.87957763671875,108.1800765991211,9.043791770935059,28.861425399780273,-1.5579015016555786,15.206920623779297,3.2686009407043457,20.413196563720703,-2.7068376541137695,9.592299461364746,-3.267784833908081,10.79743480682373,0.6419798135757446,10.051531791687012,-3.067748546600342,5.245584011077881,-2.295609712600708,5.480342388153076,-0.5704945921897888,3.8121979236602783,-1.459357500076294,4.2843828201293945,-0.21150930225849152,5.724534034729004,2.6716270446777344,4.900075912475586,2.2738897800445557,2.6870758533477783,3.2348248958587646,4.717877388000488,3.9810445308685303,4.011341571807861,2.54573655128479,3.411769151687622,5.030947685241699,5.611196994781494,4.652399063110352,2.676126003265381,4.693277835845947,3.1480140686035156",Cargo
"-487.57159423828125,127.46937561035156,24.583984375,34.068695068359375,15.885198593139648,16.91704750061035,10.693485260009766,15.604089736938477,10.107203483581543,8.744245529174805,3.8924386501312256,9.958748817443848,5.59969425201416,7.563784122467041,2.7494590282440186,2.7020363807678223,-0.4312376379966736,1.2219616174697876,2.824012041091919,3.5420620441436768,-0.544370710849762,1.254038691520691,1.3060379028320312,2.9735424518585205,3.5024635791778564,1.1103578805923462,-0.26296234130859375,-0.16836228966712952,2.2045693397521973,2.0608410835266113,2.045882225036621,1.6803920269012451,1.4162766933441162,0.8288669586181641,2.8390607833862305,4.841861724853516,5.316619873046875,2.558906316757202,3.619208574295044,3.46091365814209",Cargo
"-484.15948486328125,126.40194702148438,5.651833534240723,28.251127243041992,-0.05082131177186966,17.939899444580078,4.934086322784424,14.249260902404785,-1.0839171409606934,7.992136478424072,-1.0611023902893066,8.984879493713379,1.9005227088928223,7.564192295074463,-0.4269578456878662,4.4064130783081055,-2.077725887298584,2.8045856952667236,1.6993646621704102,2.1750600337982178,0.3087622821331024,1.2365864515304565,0.6730241775512695,4.125092029571533,3.4483163356781006,2.9511325359344482,1.7586479187011719,0.18846818804740906,2.8735837936401367,3.8766722679138184,4.8728508949279785,2.8962783813476562,3.3855817317962646,3.136305570602417,4.7283782958984375,3.703021764755249,3.6876842975616455,2.3986058235168457,3.4233551025390625,3.502244472503662",Cargo
"-416.5908508300781,120.29052734375,4.377182483673096,32.09553909301758,0.8926185369491577,19.559823989868164,6.279406547546387,19.40709686279297,1.0401651859283447,8.805285453796387,-1.4448577165603638,12.930017471313477,2.5586442947387695,11.050044059753418,-0.40068739652633667,6.6471476554870605,-0.986105740070343,7.250940322875977,0.7651587128639221,4.694188117980957,-0.8573188185691833,6.08013916015625,0.09275639057159424,5.650349140167236,2.7092831134796143,4.293212413787842,0.38294628262519836,1.0377565622329712,1.954793930053711,3.5793983936309814,2.9749152660369873,1.9414587020874023,0.6197749972343445,0.34492582082748413,3.6021993160247803,3.629491090774536,2.2105283737182617,-0.24403829872608185,1.9300628900527954,0.6072869896888733",Cargo
"-455.9152526855469,111.25047302246094,14.624180793762207,29.07061004638672,7.315804481506348,17.280305862426758,7.308847904205322,13.276644706726074,4.148213863372803,8.346599578857422,-3.6168253421783447,7.66710090637207,2.048849105834961,5.314095497131348,-1.2857882976531982,3.7096340656280518,-3.7058205604553223,2.5249733924865723,0.2868911921977997,1.9736921787261963,-3.1149182319641113,1.196420669555664,0.654554009437561,2.5559349060058594,3.0320730209350586,5.231663703918457,3.80969500541687,2.6001932621002197,2.636444330215454,2.893388271331787,1.3700875043869019,1.269420862197876,1.2833563089370728,-0.12696437537670135,1.3806887865066528,0.7146649956703186,2.2561092376708984,-0.33917954564094543,2.407116174697876,1.7030224800109863",Cargo
"-369.22802734375,109.9473876953125,-2.5574233531951904,28.292104721069336,2.7446584701538086,17.010019302368164,3.2888364791870117,23.52618408203125,7.039306163787842,14.264111518859863,-3.087033271789551,17.350685119628906,5.490386009216309,15.009511947631836,2.273343563079834,9.359872817993164,-2.866959810256958,8.735032081604004,2.615018606185913,7.814305782318115,-0.7821113467216492,6.5738630294799805,0.2952747344970703,5.368022441864014,3.215176582336426,6.571398735046387,1.573712706565857,2.88726544380188,1.4324705600738525,2.9975056648254395,1.7646677494049072,2.9327943325042725,0.706702709197998,-0.2670389413833618,1.397462010383606,1.8180373907089233,3.134732246398926,1.8639816045761108,4.637032985687256,2.245208978652954",Cargo
"-464.6582946777344,128.5957489013672,10.182740211486816,35.480499267578125,-2.0002987384796143,14.871118545532227,2.870725154876709,18.029409408569336,-2.0236477851867676,6.996631622314453,-5.673457145690918,11.493441581726074,-1.0247560739517212,10.556983947753906,-2.080127239227295,7.083585739135742,-2.822726249694824,6.126424789428711,-0.3867574632167816,5.485136985778809,-1.354115605354309,4.957310676574707,-0.7374528646469116,4.625011920928955,3.697331666946411,5.938693523406982,1.7576063871383667,2.587728500366211,2.4543793201446533,4.73224401473999,4.219005584716797,3.829257011413574,2.535630464553833,2.3616626262664795,3.7786476612091064,3.131171464920044,3.093594789505005,0.7171868085861206,2.997460126876831,1.8188211917877197",Cargo
"-428.4865417480469,102.31212615966797,9.100824356079102,29.255674362182617,5.091361045837402,19.99979019165039,4.312555313110352,20.511552810668945,4.2567362785339355,13.058785438537598,-2.164020538330078,14.401322364807129,2.0470645427703857,11.2965669631958,0.3244198262691498,8.075553894042969,-2.149496078491211,6.162036895751953,0.6884587407112122,6.177963733673096,-1.5981663465499878,5.454892635345459,-0.022421255707740784,3.7250349521636963,1.209588646888733,4.146514415740967,-0.8871589303016663,0.24398215115070343,0.47692301869392395,3.4279308319091797,2.489548921585083,2.2224953174591064,1.080391764640808,0.5934246778488159,1.8012062311172485,2.452653169631958,2.3872644901275635,0.7661121487617493,2.7942066192626953,2.575413942337036",Cargo
"-423.42376708984375,103.74750518798828,1.9988868236541748,27.42296028137207,-5.718484878540039,19.499357223510742,4.716543197631836,24.507543563842773,-7.377548694610596,10.196393966674805,-5.577129364013672,13.202571868896484,-0.5701104998588562,15.951417922973633,-1.1128166913986206,10.328466415405273,-4.5305633544921875,8.64434814453125,-0.5673696994781494,7.1531243324279785,-2.693895101547241,6.657702922821045,-2.1502065658569336,6.548433303833008,1.0358794927597046,4.300780296325684,0.46515581011772156,3.175774574279785,1.5504385232925415,4.919022560119629,2.554537773132324,3.795016288757324,0.8554713129997253,1.6139854192733765,2.1156599521636963,3.3531062602996826,1.3921657800674438,0.14496594667434692,0.8289738297462463,0.9917373657226562",Cargo
"-309.33441162109375,78.61782836914062,5.642409801483154,26.63852882385254,0.011641275137662888,16.867923736572266,-2.8189477920532227,17.110551834106445,1.4782966375350952,13.58161735534668,-7.352764129638672,12.120351791381836,-0.7483260631561279,11.127073287963867,-2.0739240646362305,9.490190505981445,-3.8600783348083496,7.619015216827393,-1.3085417747497559,7.306779861450195,-4.678314208984375,6.324567794799805,-1.1734309196472168,3.7575767040252686,-0.99310302734375,4.946695804595947,-0.5471850633621216,1.7586499452590942,-0.23783397674560547,3.934579372406006,0.38361525535583496,2.5264060497283936,0.38005685806274414,1.9759052991867065,0.704493522644043,2.923576593399048,2.405870199203491,1.5971657037734985,1.2635936737060547,1.5117374658584595",Cargo
"-369.5174560546875,99.87378692626953,3.040311098098755,24.30217742919922,3.2942922115325928,9.165077209472656,4.286901473999023,14.519320487976074,7.774888515472412,10.630735397338867,6.461943626403809,11.984180450439453,3.5339906215667725,6.14413595199585,0.3546466529369354,0.8213213682174683,-2.324286460876465,3.5500242710113525,4.061294078826904,5.805602550506592,4.419618606567383,6.385815620422363,3.1764416694641113,2.800733804702759,1.873515248298645,1.1600100994110107,-0.5255611538887024,-0.6008356809616089,1.5897551774978638,3.0372073650360107,4.2089104652404785,4.650743007659912,3.4405081272125244,0.8877160549163818,0.2880135774612427,-0.09786093980073929,-0.19811764359474182,-0.8695826530456543,2.108750104904175,3.1224546432495117",Cargo
"-451.9710998535156,102.06585693359375,14.417574882507324,32.708858489990234,2.349371910095215,20.939931869506836,-2.2511773109436035,20.1524658203125,-0.4615755081176758,11.888071060180664,-6.548165798187256,12.868212699890137,-2.084653615951538,8.877178192138672,-4.453542232513428,7.329741954803467,-5.915141582489014,6.2694315910339355,-2.761169672012329,6.474975109100342,-2.739687919616699,8.315722465515137,0.727780818939209,6.3742756843566895,1.028666615486145,5.443772315979004,-0.6678913831710815,2.2389211654663086,0.38274115324020386,3.266727924346924,-0.5844727158546448,2.151583194732666,-0.8699012994766235,0.27422645688056946,-0.19524817168712616,2.1533091068267822,1.5726603269577026,0.9227100610733032,1.6307481527328491,2.0720112323760986",Cargo
"-336.0194091796875,95.73773193359375,-9.323905944824219,28.292335510253906,-0.8827404379844666,14.667154312133789,-2.2598674297332764,16.53822898864746,-5.43030309677124,6.130859851837158,-14.486125946044922,7.400389194488525,-7.43024206161499,5.968367576599121,-8.202131271362305,2.2334675788879395,-10.042725563049316,3.329157590866089,-3.7683608531951904,6.1939802169799805,-5.4336838722229,4.433492660522461,-3.5965325832366943,4.114353656768799,-1.046236276626587,6.15033483505249,-0.8789958357810974,2.898681640625,0.0314454510807991,4.406136512756348,0.8996487259864807,4.057442665100098,0.08405791968107224,2.14060378074646,0.9063295125961304,4.769725799560547,6.167971134185791,7.110657215118408,6.971860408782959,6.1320953369140625",Cargo
"-446.86895751953125,94.27879333496094,4.022555351257324,36.25572204589844,8.668434143066406,22.298803329467773,6.209332466125488,20.052387237548828,1.157638430595398,8.512977600097656,-3.291602849960327,14.095680236816406,3.396334648132324,12.200453758239746,2.8584887981414795,10.80219554901123,0.14732158184051514,8.566967964172363,0.3374936878681183,3.866346597671509,-2.2500057220458984,3.7909700870513916,1.7205095291137695,6.046587944030762,3.806455373764038,4.034284591674805,3.1315536499023438,3.0504448413848877,3.565302610397339,3.779099941253662,3.268617630004883,2.3805196285247803,1.2223799228668213,1.038072943687439,2.9229938983917236,3.5902910232543945,4.327846050262451,1.8931342363357544,2.9130725860595703,1.5793795585632324",Cargo
"-440.1198425292969,81.54103088378906,25.831716537475586,29.11858558654785,12.183777809143066,21.31829261779785,9.708769798278809,15.711799621582031,3.236109733581543,9.382733345031738,0.30641302466392517,11.807147979736328,6.8846588134765625,15.970010757446289,10.089069366455078,13.489569664001465,4.692429542541504,7.369032859802246,1.212449550628662,3.766211748123169,-0.8463354110717773,3.7491648197174072,2.049846649169922,5.707257270812988,5.522709846496582,6.896270275115967,5.033304691314697,3.402439832687378,2.6055924892425537,1.9906580448150635,0.6702058911323547,0.5345492362976074,0.4436689615249634,0.726642370223999,2.4014835357666016,3.999232530593872,4.671515464782715,2.6635634899139404,2.933929920196533,2.423325777053833",Cargo
"-383.6985778808594,105.15792846679688,6.739473342895508,27.446903228759766,-0.9284733533859253,19.0441951751709,4.311990261077881,20.439722061157227,0.7825338840484619,10.133472442626953,-2.903553009033203,13.928971290588379,0.43116217851638794,11.012948036193848,-1.7370569705963135,7.982339859008789,-1.9703090190887451,8.306376457214355,0.32529476284980774,5.6078691482543945,-4.017155647277832,5.800815582275391,-1.2404664754867554,5.239248275756836,0.803968071937561,2.859600782394409,-0.9789753556251526,0.6738563179969788,0.7952631115913391,2.010127544403076,2.3383517265319824,1.5355619192123413,0.07623855024576187,-0.4810788035392761,2.3960609436035156,2.097810745239258,1.7113628387451172,-1.8527731895446777,0.3549083173274994,-0.49165838956832886",Cargo
"-378.34539794921875,95.14756774902344,-28.00989532470703,15.543395042419434,-12.208815574645996,10.61907958984375,-9.585808753967285,15.483659744262695,-1.3678802251815796,12.429405212402344,-12.334390640258789,11.706218719482422,-4.085240840911865,7.218127727508545,-7.068800449371338,5.949049472808838,-12.641191482543945,3.9919776916503906,-3.2992308139801025,7.613235950469971,-5.283504962921143,6.908567905426025,-1.6017755270004272,6.701414108276367,2.6287360191345215,7.958064556121826,-0.7870412468910217,4.717878818511963,1.1805634498596191,5.175697326660156,0.7276915907859802,7.380654811859131,2.827420234680176,4.425903797149658,2.541811943054199,4.357255935668945,3.556314468383789,4.1720170974731445,3.3202831745147705,3.518139123916626",Cargo
"-450.8416442871094,110.45001220703125,18.181245803833008,40.41474914550781,9.444355010986328,22.711315155029297,2.572023630142212,15.164937973022461,-1.06491219997406,9.226825714111328,-7.360398292541504,9.989303588867188,-0.6608948707580566,8.047700881958008,-3.1761655807495117,6.350373268127441,-3.7031090259552,4.956326484680176,-1.6246036291122437,2.547133207321167,-7.91379976272583,-0.3705456256866455,-2.4993538856506348,3.269205093383789,1.8798216581344604,6.911474704742432,3.800609827041626,4.970573902130127,3.4315054416656494,4.2852630615234375,0.39426538348197937,0.9655781984329224,1.2494951486587524,1.3027409315109253,2.9735100269317627,4.383426189422607,4.880270004272461,1.0431163311004639,2.083271026611328,1.8847123384475708",Cargo
"-487.7413330078125,103.30943298339844,10.697075843811035,28.759246826171875,6.033770561218262,20.155174255371094,9.326891899108887,22.917098999023438,6.250296592712402,12.191615104675293,1.0916776657104492,14.814642906188965,6.411770820617676,13.194829940795898,4.349152565002441,8.965024948120117,2.0452358722686768,9.287944793701172,4.598669528961182,7.100358963012695,1.3725769519805908,7.419000625610352,3.9908804893493652,7.461423873901367,5.720972537994385,5.736416816711426,2.8272545337677,2.110170364379883,3.490668773651123,3.687971353530884,4.052645683288574,2.6981241703033447,2.2026267051696777,1.3561898469924927,4.1953511238098145,3.4707212448120117,3.3748955726623535,0.3678652048110962,2.5285534858703613,1.1350897550582886",Cargo
"-375.6131286621094,92.37690734863281,6.403727054595947,28.40613555908203,1.012846827507019,15.986811637878418,0.040298547595739365,18.326196670532227,1.2644189596176147,12.364240646362305,-4.82096529006958,13.159659385681152,1.055619478225708,12.989850044250488,-0.8660090565681458,8.711418151855469,-2.202296257019043,7.121393203735352,0.47028249502182007,7.142277240753174,-1.600648283958435,6.0191264152526855,-0.20673255622386932,4.7118306159973145,1.2392871379852295,5.159878730773926,0.37966635823249817,2.979538917541504,2.366974353790283,5.241831302642822,2.1505699157714844,4.017316818237305,1.5921788215637207,2.3968923091888428,1.849694848060608,3.111342191696167,2.733449697494507,1.513967514038086,2.2225377559661865,2.0474092960357666",Cargo
"-480.35626220703125,138.36322021484375,50.5135612487793,34.37554168701172,9.72321891784668,10.222991943359375,3.8739988803863525,6.667946815490723,0.6052188277244568,3.740969657897949,-0.7822399735450745,6.65878438949585,4.993415355682373,7.073554992675781,2.955518960952759,5.604910373687744,2.3352952003479004,5.601921081542969,3.183027505874634,3.0256118774414062,0.5051173567771912,2.5981369018554688,2.062135696411133,4.244004249572754,5.314464092254639,5.979477405548096,4.2810235023498535,2.9428153038024902,2.872915744781494,3.0799624919891357,2.9843788146972656,2.77992844581604,1.5460153818130493,1.0000213384628296,1.7580593824386597,2.305325508117676,2.409111738204956,1.0041993856430054,1.6667898893356323,1.9830424785614014",Cargo
"-366.353759765625,107.40186309814453,8.407623291015625,30.06593132019043,2.3198704719543457,17.269323348999023,3.381826162338257,17.765153884887695,3.5110230445861816,10.779535293579102,-1.408137559890747,11.369246482849121,2.846611261367798,10.300599098205566,1.4221458435058594,8.547417640686035,0.3353193998336792,5.941504955291748,1.6866123676300049,4.8568854331970215,-0.5177305340766907,3.6011595726013184,0.9152533411979675,3.0420119762420654,0.8247131705284119,2.26527738571167,-0.097972571849823,-0.13482071459293365,0.38891565799713135,2.321364641189575,1.8438677787780762,0.986646294593811,-0.2228095382452011,-0.37815847992897034,1.5733301639556885,1.4849086999893188,1.5578478574752808,-0.1060955598950386,2.245305061340332,1.4455569982528687",Cargo
"-467.82208251953125,117.64257049560547,4.120571613311768,32.200706481933594,1.4018707275390625,16.76297950744629,3.3703463077545166,22.592256546020508,1.1591373682022095,11.486357688903809,-1.0689626932144165,14.4651460647583,1.5481109619140625,12.193288803100586,-1.726610779762268,8.06706714630127,0.39711686968803406,9.452300071716309,2.3595175743103027,5.847225666046143,0.7079589366912842,5.960102558135986,1.4991059303283691,5.513187408447266,2.765613079071045,2.9738998413085938,1.4919805526733398,2.93855619430542,3.224555492401123,5.1246795654296875,3.9878077507019043,2.6522531509399414,1.2553266286849976,1.1924057006835938,2.9789533615112305,3.1244280338287354,2.9365296363830566,0.6618301868438721,2.939085006713867,2.140411376953125",Cargo
"-426.62799072265625,119.4604263305664,4.934154510498047,30.343425750732422,-6.8102521896362305,16.780742645263672,3.556055784225464,19.448856353759766,-6.306992530822754,8.603768348693848,-7.104657173156738,12.262598037719727,0.451381653547287,11.928300857543945,-6.123652458190918,6.207348346710205,-6.01941442489624,7.608555316925049,-4.418670177459717,5.305213928222656,-4.529209136962891,5.845736503601074,-2.326242208480835,7.713751792907715,1.0620352029800415,5.28815221786499,0.17051751911640167,2.249389171600342,0.9647760391235352,4.676898956298828,1.2508033514022827,2.8317668437957764,0.9993214011192322,3.706540822982788,4.713817596435547,5.603158473968506,2.787919521331787,1.4748977422714233,2.044473171234131,3.1653361320495605",Cargo
"-456.7114562988281,109.82599639892578,8.417344093322754,32.00746536254883,-0.9736062288284302,19.917255401611328,0.7306616306304932,16.946941375732422,-0.3556389808654785,11.973690032958984,-6.089962482452393,12.847564697265625,-0.8872411251068115,10.522054672241211,-3.6461269855499268,7.50640344619751,-4.922575950622559,6.450504779815674,-1.7551206350326538,5.355076789855957,-3.3027124404907227,6.744884014129639,0.15957126021385193,5.731988430023193,1.8366541862487793,7.978186130523682,1.7335350513458252,2.494696855545044,-1.2145709991455078,3.4257137775421143,-0.16377975046634674,3.3985040187835693,-0.34457626938819885,0.6325505971908569,0.1832761913537979,3.151900291442871,2.7681751251220703,1.700994610786438,2.0016393661499023,1.285023808479309",Cargo
"-378.8004150390625,105.3998794555664,22.988847732543945,27.061058044433594,12.508846282958984,18.277063369750977,11.201547622680664,14.086196899414062,8.555952072143555,10.010068893432617,2.694382667541504,10.366889953613281,8.019928932189941,9.63539981842041,4.9357428550720215,7.397496223449707,3.7331631183624268,6.734309196472168,4.820276260375977,5.791271209716797,0.8791709542274475,2.511157274246216,1.6813732385635376,3.3268887996673584,2.29465913772583,1.831248164176941,-0.37109148502349854,0.20719079673290253,1.7538381814956665,2.747284412384033,1.6971120834350586,0.5567712783813477,0.783827006816864,1.5109460353851318,2.526947021484375,1.9208751916885376,1.3849936723709106,-1.0257771015167236,0.3250056207180023,0.7073904871940613",Cargo
"-446.35833740234375,110.29238891601562,10.459437370300293,31.707054138183594,-5.250244617462158,16.581695556640625,3.7573819160461426,22.259998321533203,-6.929110050201416,8.415705680847168,-7.7581706047058105,9.950379371643066,-0.9064703583717346,10.83505916595459,-4.744244575500488,11.034907341003418,-1.9807969331741333,11.88644790649414,-1.4813374280929565,6.4236531257629395,-2.79421329498291,6.5402750968933105,-2.0388779640197754,6.517549514770508,0.43580934405326843,4.252998352050781,0.18362662196159363,3.020904302597046,1.6494848728179932,4.853060722351074,1.1914985179901123,3.1554839611053467,1.5789313316345215,3.7795982360839844,3.5871360301971436,4.18417501449585,2.8794360160827637,3.1257259845733643,4.054230690002441,3.5413966178894043",Cargo
"-387.2236022949219,103.9820785522461,3.975616693496704,28.33991241455078,-4.904169082641602,18.480905532836914,-0.4758612811565399,23.129322052001953,-3.9119715690612793,8.587502479553223,-7.547236919403076,14.451866149902344,-2.353731393814087,14.797733306884766,-5.594454765319824,11.28598690032959,-2.7604105472564697,10.162856101989746,-0.6632925271987915,6.815674304962158,-3.516780376434326,7.629998683929443,-2.188312292098999,6.799844264984131,-0.4057823717594147,6.138434886932373,-2.2255635261535645,5.060190677642822,-0.2628973126411438,7.571287155151367,0.8998744487762451,4.0197319984436035,-1.827156901359558,2.7987356185913086,0.4792265295982361,5.28239107131958,1.0173423290252686,1.9458662271499634,1.0092979669570923,2.149226665496826",Cargo
"-489.59454345703125,110.91717529296875,8.224451065063477,25.967998504638672,-1.6496227979660034,15.76173210144043,1.6436930894851685,17.330049514770508,0.3336651921272278,12.136019706726074,-2.6050729751586914,12.023033142089844,2.027686357498169,11.460151672363281,0.9139954447746277,9.209081649780273,-1.5818120241165161,7.992092132568359,2.1190528869628906,7.694161891937256,-0.9404788017272949,4.592414379119873,0.19919387996196747,4.894107341766357,1.603323221206665,4.318137168884277,0.6564756035804749,2.1651508808135986,1.224960207939148,4.555948257446289,2.361030101776123,3.832625389099121,2.1938600540161133,1.9268568754196167,2.476868152618408,3.583195924758911,4.846053123474121,2.5208423137664795,3.7743091583251953,2.310445785522461",Cargo
"-377.4026794433594,143.9369354248047,16.60455322265625,36.83262252807617,9.247699737548828,15.198176383972168,6.469601631164551,19.542524337768555,4.797950267791748,7.992735385894775,-0.6584154367446899,12.274324417114258,2.2151055335998535,11.599199295043945,0.6614335179328918,4.139433860778809,-2.901977062225342,2.8762643337249756,-0.7679939270019531,0.4056946039199829,-3.8024604320526123,1.8586796522140503,-1.500570297241211,2.2530272006988525,1.8449146747589111,2.090541124343872,-0.32129549980163574,-0.991165816783905,-0.6270878911018372,0.8473108410835266,2.0196993350982666,-0.017302563413977623,-1.583146333694458,-3.3368215560913086,-0.8563060164451599,-0.11347860842943192,1.738489031791687,-1.6425203084945679,0.1712942123413086,-1.868918538093567",Cargo
"-434.796875,100.28911590576172,13.697063446044922,32.34859848022461,3.5078418254852295,18.628751754760742,3.8688745498657227,17.459739685058594,0.5867758989334106,13.110208511352539,-0.6620230674743652,13.10026741027832,5.325342655181885,14.159253120422363,2.0578370094299316,10.986930847167969,1.5741944313049316,9.959460258483887,1.944340705871582,8.148687362670898,0.5147665739059448,5.324687957763672,-0.05900469422340393,4.342380046844482,1.0496463775634766,4.9563679695129395,3.1450719833374023,3.273986577987671,2.7771565914154053,4.760066509246826,3.988943338394165,2.648618459701538,1.4397945404052734,2.052399158477783,2.5726401805877686,1.152022123336792,1.1478736400604248,-0.2667088806629181,1.2825950384140015,-0.2035394161939621",Cargo
"-380.078857421875,105.53389739990234,-11.058292388916016,16.363037109375,-20.890647888183594,18.888925552368164,12.037413597106934,27.860614776611328,-6.128497123718262,11.057918548583984,-4.887375831604004,18.90765380859375,-6.347365379333496,6.47556734085083,-6.262697696685791,10.451460838317871,-1.5741547346115112,13.969149589538574,0.09975562244653702,7.403257846832275,-4.322081089019775,6.379757881164551,-0.7063854932785034,6.648067951202393,0.5492871403694153,9.743538856506348,-0.6002525091171265,7.189332008361816,-1.3553105592727661,6.518472671508789,-0.9582003355026245,5.0970940589904785,2.503084182739258,5.63936185836792,3.808197259902954,4.607768535614014,0.8748965859413147,-0.09970851242542267,2.7326416969299316,1.1340417861938477",Passenger
"-488.8506164550781,110.59504699707031,21.096914291381836,34.45524597167969,3.2801480293273926,19.217683792114258,-2.598104238510132,11.862988471984863,-5.030938625335693,7.800924301147461,-4.33230447769165,13.028436660766602,1.3144688606262207,12.087113380432129,-1.666674256324768,6.3745832443237305,-5.342979907989502,3.688469409942627,-4.710690975189209,1.1032263040542603,-4.126687526702881,4.587143898010254,1.0037332773208618,5.4022674560546875,3.564944267272949,6.864134788513184,4.347062587738037,5.032378196716309,3.4397456645965576,3.7542307376861572,2.688314199447632,2.981485605239868,3.594202756881714,3.991980791091919,5.902009010314941,5.594093322753906,7.295990943908691,4.963669300079346,6.395621299743652,4.065513610839844",Passenger
"-376.63671875,84.6303939819336,-16.908103942871094,19.28249168395996,-12.616362571716309,16.29234504699707,-0.0886494442820549,22.09576988220215,-9.037707328796387,11.245260238647461,-5.427673816680908,13.023531913757324,-5.264134407043457,9.7649564743042,-10.564787864685059,9.279853820800781,-4.475689888000488,9.585497856140137,-2.902177572250366,5.471524715423584,-3.4452991485595703,7.015577793121338,-2.2913429737091064,4.607654571533203,1.5141116380691528,6.260984897613525,2.3300747871398926,5.26284122467041,1.1837408542633057,5.07525634765625,1.911561369895935,4.710699558258057,3.523467779159546,5.417486190795898,3.0203568935394287,4.125157356262207,1.951080083847046,3.0872559547424316,4.676369667053223,4.618105888366699",Passenger
"-432.76025390625,97.86228942871094,4.234128475189209,25.171310424804688,-13.154784202575684,14.582564353942871,4.733071327209473,29.805936813354492,3.930999994277954,14.792336463928223,-4.8603739738464355,23.946304321289062,4.627995491027832,16.422361373901367,-0.17534470558166504,11.743409156799316,-2.8216071128845215,10.762970924377441,1.4504085779190063,8.658496856689453,-2.3499205112457275,10.475500106811523,-0.6327865123748779,6.761651039123535,-2.2199597358703613,5.118688106536865,-2.3953287601470947,3.514270782470703,-0.5730781555175781,3.827636480331421,-0.09345036745071411,3.112046957015991,1.1920616626739502,1.377228856086731,1.325500726699829,1.5495392084121704,0.7898811101913452,-0.9990870356559753,1.17715322971344,0.028053678572177887",Passenger
