Features,Class
"[-5.18071411e+02  1.07332687e+02 -1.30032215e+01  1.11302958e+01
 -1.26282692e+01  8.39637184e+00  1.86614111e-01  1.53477669e+01
 -2.74317622e+00  5.49531364e+00 -1.79458392e+00  1.40293417e+01
  3.61883450e+00  1.46076813e+01  1.96069503e+00  1.08554335e+01
  4.26307774e+00  1.37667828e+01  5.25144434e+00  7.59461546e+00
  1.46355927e+00  7.83122158e+00  4.83094072e+00  7.01655197e+00
  6.78064966e+00  4.39393663e+00  4.45807123e+00  4.15978956e+00
  6.21119547e+00  4.52954245e+00  5.19241905e+00  3.98258424e+00
  5.00605726e+00  4.50082541e+00  6.65885210e+00  4.79266739e+00
  4.44208097e+00  3.26512742e+00  7.20318651e+00  4.88331223e+00]",Passenger
"[-5.2597742e+02  1.0859719e+02 -1.3394300e+01  3.6814636e+01
  8.9402872e-01  1.3756789e+01  1.4929459e+00  4.7530203e+00
 -5.3669448e+00  2.9879847e+00 -2.0311975e+00  1.1525149e+01
  3.5797465e+00  8.0781937e+00 -9.5118850e-01  6.5403900e+00
  3.5344411e-02  5.5459146e+00  2.6839125e+00  3.7489395e+00
  9.5601869e-01  6.4716644e+00  2.4846771e+00  4.7974954e+00
  4.3885856e+00  2.3191876e+00  2.3426406e+00  1.8296470e-01
  4.0110507e+00  2.1765587e+00  3.2331064e+00  1.3408428e+00
  2.4840515e+00  3.3233173e+00  6.0471025e+00  6.9798789e+00
  8.6858521e+00  7.8675447e+00  1.0908679e+01  5.8953252e+00]",Passenger
"[-3.9059702e+02  1.0816149e+02 -6.8333158e+00  2.5095537e+01
 -4.8895802e+00  1.4990147e+01 -8.1065731e+00  2.0930603e+01
 -8.5948906e+00  1.4656786e+01 -5.4228444e+00  7.4850178e+00
 -6.3246369e-01  1.0375100e+01 -5.8980393e+00  7.4078240e+00
 -2.8418534e+00  8.2107658e+00 -3.1096194e+00  4.2327890e+00
 -3.1335020e+00  5.8312001e+00 -2.0069313e+00  7.3128681e+00
  8.0776839e-03  3.6755238e+00  4.9707505e-01  3.4081585e+00
  1.6002301e+00  3.8240170e+00  5.3466499e-01  2.7000132e+00
  1.6779457e+00  4.2333674e+00  3.5106566e+00  3.5434239e+00
  1.6191220e+00  3.0395079e+00  3.0646183e+00  4.1060042e+00]",Passenger
"[-4.6556467e+02  1.2045895e+02 -2.0283344e+01  1.6022541e+01
 -1.1822416e+01  1.5527920e+01  1.6027807e+00  8.3150682e+00
 -1.3364667e+01 -7.1665919e-01 -4.0487714e+00  8.3187771e+00
 -4.6839700e+00  1.9308873e+00 -7.1023870e+00  5.1836276e+00
 -1.0830598e+00  9.0373154e+00  1.5401638e+00  6.0643539e+00
  2.6181662e-01  8.5158148e+00 -2.2588685e+00  6.4249349e+00
  4.4018478e+00  8.6804037e+00  4.7623024e+00  6.7937517e+00
  5.5617557e+00  5.6729441e+00  5.8599238e+00  5.9692039e+00
  4.0905938e+00  4.9203739e+00  7.7971292e+00  9.1481028e+00
  9.1846209e+00  6.6150484e+00  5.9889684e+00  1.5395643e+00]",Passenger
"[-4.6913461e+02  1.3605003e+02  7.9428415e+00  3.6010723e+01
  6.6514444e+00  2.0635403e+01  2.3581467e+00  1.9098469e+01
  1.9169867e+00  7.6462941e+00 -5.3297615e+00  1.1927795e+01
  1.4191253e+00  8.1257315e+00 -4.1839075e+00  4.7000842e+00
 -5.3044529e+00  4.2202244e+00  1.6482359e-02  3.2890975e+00
 -4.7322960e+00  2.0108423e+00 -3.8017628e-01  1.9142610e+00
 -1.1009150e+00  5.5060983e-01 -1.0913551e+00 -2.0290622e-01
 -1.8840407e-01  1.8576658e+00  2.8153765e+00  2.9155765e+00
  3.7439055e+00  3.1656203e+00  3.4277580e+00  3.2873175e+00
  4.4022207e+00  1.6499327e+00  4.5536261e+00  4.1826506e+00]",Passenger
"[-4.7062125e+02  8.3657784e+01 -1.3795378e+01  2.9181870e+01
 -6.9289098e+00  2.0522526e+01  4.5346397e-01  1.9634417e+01
 -7.0248666e+00  6.0355287e+00 -5.7327924e+00  1.6766794e+01
  4.6232858e+00  1.5187613e+01  8.9279103e-01  1.2256697e+01
  2.3184361e+00  1.0292983e+01  1.1973656e+00  7.9555440e+00
 -1.8824363e+00  7.3243179e+00  1.5770329e+00  8.3647108e+00
  3.7563951e+00  8.5461397e+00  2.4921370e+00  5.1349912e+00
  3.7613170e+00  4.5220332e+00  4.2834668e+00  5.2913308e+00
  2.6750383e+00  5.3233104e+00  5.4040742e+00  4.7571344e+00
  2.7841482e+00  2.0511482e+00  3.3753521e+00  2.8987451e+00]",Passenger
"[-3.7912247e+02  1.0820888e+02  1.2122683e-01  2.0966105e+01
 -1.9138519e+01  1.0784072e+01 -7.5896902e+00  7.7402215e+00
  1.4255997e+00  1.9750977e+01 -8.5591211e+00  1.0753929e+01
 -1.0104814e+01  1.0923236e+01 -8.6551542e+00  6.3405261e+00
 -2.1626542e+00  1.4073921e+01 -5.5956459e+00  6.4525261e+00
 -2.9578478e+00  6.0670300e+00 -7.6320469e-01  6.8611164e+00
 -8.4342378e-01  7.7734652e+00  1.0684936e+00  5.7370534e+00
  1.4542706e+00  8.2408018e+00 -3.0468290e+00  7.8347168e+00
 -3.5854015e+00  4.8038588e+00  2.0922403e+00  6.8834324e+00
  2.1160731e+00  1.3333997e+00 -1.6599588e-01  4.4295216e+00]",Passenger
"[-423.58997     117.42077      -1.5183661    18.405798    -19.989174
    9.546272      0.59296274   19.818552     -1.6434177     8.883657
  -10.975087      7.7125006    -7.576299      8.161928     -5.664065
    9.182943     -4.5820003     6.194229     -3.7968743     2.400544
   -6.9155607     7.277369      1.363659      8.633101      1.9628005
    5.2688694    -1.367302      4.418433      4.0846987     6.7999806
    5.175466      6.008562      2.7619221     2.4955812     1.639297
    3.210645      2.483955      2.7837925     5.7664084     3.9394414 ]",Passenger
"[-5.59240967e+02  1.50560928e+02  1.51424122e+01  4.21856003e+01
  1.43649731e+01  1.67323322e+01  1.40688438e+01  1.58547211e+01
  4.05023050e+00  1.35888600e+00 -3.17992234e+00  6.19280338e+00
  3.15611458e+00  5.45359135e+00 -1.03241968e+00  4.78299052e-01
 -5.76950848e-01  1.04002023e+00  2.24348116e+00 -1.73489049e-01
 -2.47123790e+00  2.44949031e+00  2.01089382e+00  1.86232090e+00
  1.68253112e+00  1.06723726e-01  1.21019387e+00 -9.51255038e-02
  1.48773730e+00  1.90867925e+00  1.34806037e+00  2.34649420e+00
  3.01668406e+00  3.41469216e+00  5.56102896e+00  4.66578865e+00
  4.17973948e+00  1.38794124e+00  5.55883789e+00  4.33048439e+00]",Passenger
"[-4.6061130e+02  7.8297829e+01  3.0802164e+00  1.9567541e+01
 -2.0504549e+00  1.4065880e+01  2.2660298e+00  1.7392715e+01
  3.2656622e-01  8.5760784e+00 -5.3856163e+00  1.0711357e+01
  1.9430634e+00  1.1086565e+01 -1.7572068e-02  1.0016295e+01
  8.1805426e-01  9.4244041e+00  4.5883698e+00  8.3901844e+00
 -1.5531212e-01  5.3589702e+00  1.2378492e-03  4.3198986e+00
  2.9053643e+00  7.0115089e+00  5.0201025e+00  5.0546455e+00
  2.9610715e+00  3.5281084e+00  7.8128165e-01  1.7649626e+00
  1.9680116e+00  1.5786654e+00  2.9715650e+00  3.2821243e+00
  4.0266562e+00  2.4758432e+00  3.7204530e+00  1.7776109e+00]",Passenger
"[-4.5596143e+02  9.0479744e+01  2.1192375e+01  2.7345467e+01
 -5.6820970e+00  1.5613173e+01 -6.5505633e+00  1.6186153e+01
 -2.6814837e+00  1.5032159e+01 -7.5619373e+00  8.9837980e+00
 -9.9781132e+00  3.6719465e+00 -1.1578699e+01  6.6235223e+00
 -1.9583027e+00  1.8946392e+01  9.4186172e+00  1.8209883e+01
  3.9666765e+00  1.0969128e+01 -1.0388285e+00  5.3400145e+00
 -1.2839102e+00  5.0999045e+00 -3.9506143e-01  5.8649507e+00
  1.4930640e+00  4.1094794e+00 -1.4657341e+00  2.6744533e-01
 -2.2794800e+00  2.0115163e+00  3.1234369e+00  6.6554284e+00
  6.6914139e+00  6.4948392e+00  6.0451379e+00  4.6781278e+00]",Passenger
"[-3.8852429e+02  8.2537079e+01 -2.1268805e+01  2.4931498e+01
 -1.2908516e+01  1.6226696e+01 -2.1743910e+00  2.4849073e+01
 -5.5305853e+00  1.4075945e+01 -5.3268933e+00  9.1639204e+00
 -2.0269122e+00  9.3840742e+00  1.3010259e+00  1.2730388e+01
 -4.7605281e+00  6.7861938e+00 -2.0325170e-01  9.6140175e+00
  9.5685625e-01  1.0703653e+01 -2.8292050e+00  7.7750931e+00
 -1.2891656e+00  9.6019287e+00  2.3677592e+00  7.2945223e+00
  7.3097402e-01  5.4616904e+00 -8.7095881e-01  6.4491735e+00
  1.6054256e+00  7.9082627e+00  1.4987786e+00  5.5245690e+00
  8.8170761e-01  6.2465563e+00  5.2629099e+00  8.0445805e+00]",Passenger
"[-284.01004     112.42271      -2.8965495    34.84758      -6.016646
   16.26102      -4.239784     22.960272     -7.230377      9.12935
  -10.253871     13.3785       -9.382697      9.354847    -12.214786
    6.552689     -8.235629      8.17748      -5.652732      4.7415824
   -8.189554      6.717996     -5.123166      7.629428     -1.5159744
    6.777326     -4.5388045     4.9042077    -1.7816164     4.826918
   -2.5477502     3.3620336    -3.2216215     2.8368838    -0.5210047
    4.8190837    -1.5021678     0.8630351     0.77296436    3.050061  ]",Passenger
"[-3.8130649e+02  1.0225421e+02 -1.4340882e+00  2.7734747e+01
 -7.0782452e+00  1.6794714e+01 -2.5008564e+00  1.7891197e+01
 -8.2624445e+00  1.2467146e+01 -6.5137644e+00  2.0976789e+01
  3.4622865e+00  1.6313608e+01 -1.0397837e+00  1.0174316e+01
 -7.3161378e+00  9.8238239e+00 -4.8145976e+00  6.0821714e+00
 -7.5549049e+00  1.1602857e+01  2.2262399e+00  1.1876237e+01
  2.7430604e+00  7.3007455e+00  6.5844998e-02  2.6993480e+00
 -3.0361894e-01  3.7601130e+00 -3.3436713e-01  1.7106663e+00
  1.7058365e+00  1.8284397e+00  2.7780409e+00  4.4419761e+00
  1.6545337e+00  1.9765217e+00  4.1748646e-01  2.3303783e+00]",Passenger
"[-4.2812436e+02  1.0105571e+02 -2.2812397e+00  2.0531181e+01
 -1.8536047e+01  2.0024899e+01  5.0697961e+00  1.9143993e+01
 -8.4775743e+00  7.9306917e+00  1.0479469e+00  1.3011515e+01
  1.6459968e+00  5.9934855e+00 -2.1587682e-01  1.4464378e+01
 -8.7450260e-01  1.4804954e+01  2.9731345e+00  1.4825266e+01
  2.6757061e-04  1.3329107e+01 -4.5984135e+00  1.0099832e+01
 -2.5427456e+00  7.5623012e+00  7.4108607e-01  3.4972677e+00
  2.2670798e+00  3.9137883e+00  1.5034962e+00  4.0115213e+00
  3.6281009e+00  5.1768804e+00  5.1363578e+00  5.4571118e+00
  5.1888008e+00  5.5259333e+00  7.5877371e+00  5.1935992e+00]",Passenger
"[-3.72710236e+02  1.07107285e+02 -1.31340818e+01  2.84997997e+01
 -1.29014530e+01  1.21577520e+01 -4.19221687e+00  1.71569920e+01
 -6.36532736e+00  7.83454084e+00 -1.09490719e+01  1.03976116e+01
 -9.07632637e+00  1.07703400e+01 -6.88318300e+00  9.42185974e+00
 -4.02905798e+00  9.84337902e+00 -7.24923909e-01  4.15566921e+00
 -4.83443022e+00  6.14205265e+00  4.30317402e-01  9.47065926e+00
  3.02423692e+00  8.21415138e+00 -1.71159357e-01  6.78914213e+00
  2.18013310e+00  7.84581089e+00  3.51671886e+00  7.19021320e+00
  3.64065814e+00  6.40324783e+00  4.42034197e+00  5.34254456e+00
  3.29781398e-02  2.81324601e+00  2.67760324e+00  3.75577497e+00]",Passenger
"[-3.9879871e+02  1.0959431e+02  7.1360273e+00  3.4023170e+01
 -8.4499884e+00  1.7793360e+01 -2.5782902e+00  1.1391895e+01
 -1.8321701e+01  5.1357470e+00 -4.0306821e+00  2.0618088e+01
  6.2478685e-01  1.7426620e+01 -2.2335544e+00  1.5364791e+01
 -3.4608128e+00  1.4488494e+01  1.1386187e+00  6.3122230e+00
 -2.4169340e+00  7.5730147e+00 -1.3561192e-01  6.5986662e+00
  3.0814986e+00  4.3097758e+00 -7.9817605e-01  5.0169115e+00
  8.8593078e-01  5.3564982e+00  1.5296158e+00  4.9169879e+00
  2.5849771e+00  6.1996560e+00  4.0043530e+00  4.5220013e+00
  3.1754917e-01  1.3524868e+00  2.1203797e+00  1.5990620e+00]",Passenger
"[-3.71841797e+02  9.37755356e+01  5.18041754e+00  2.99817486e+01
 -1.43048830e+01  1.91692867e+01 -4.30703592e+00  1.22367325e+01
 -1.10866880e+01  8.83283710e+00 -5.48155212e+00  2.14432068e+01
 -2.03170705e+00  1.71705780e+01 -6.19819462e-01  1.33699512e+01
 -1.94525433e+00  1.60643425e+01  2.07762141e-02  6.85052156e+00
 -1.90855253e+00  6.42150593e+00 -1.62409163e+00  6.90764284e+00
  1.36472499e+00  4.69083881e+00  2.24242106e-01  5.90579939e+00
  2.49575973e+00  7.38263893e+00  1.24005795e+00  6.63072348e+00
  5.09819984e-01  6.69332457e+00  3.08165836e+00  4.75318813e+00
 -8.21878314e-01  1.59511626e+00  1.17397988e+00  1.83495677e+00]",Passenger
"[-5.95394165e+02  1.44814224e+02  1.55838413e+01  3.81746902e+01
  1.78786430e+01  1.29592609e+01  1.13393335e+01  5.44761086e+00
  3.07102513e+00 -1.80249941e+00 -5.85612726e+00  3.72001553e+00
  3.61547923e+00  4.31383610e+00  1.09031463e+00  2.01933098e+00
  1.77849674e+00  2.81260657e+00  1.52719343e+00 -3.43222666e+00
 -4.84704208e+00  1.72503382e-01  4.79736090e-01  4.43967199e+00
  4.35866499e+00  3.79664779e+00  3.01321173e+00  2.39084172e+00
  6.20065975e+00  4.22059441e+00  3.71518588e+00  3.87600160e+00
  7.30030727e+00  8.92546654e+00  1.14450140e+01  1.01126375e+01
  8.65689659e+00  6.23304033e+00  6.52164364e+00  3.99667001e+00]",Passenger
"[-3.82604797e+02  1.06341125e+02 -1.51434135e+01  1.36354094e+01
 -1.80533352e+01  2.51264706e+01  8.67188811e-01  1.70880661e+01
 -9.80958557e+00  1.00139122e+01 -1.45167017e+00  9.44749069e+00
 -2.78601646e+00  1.16614094e+01 -8.24606419e+00  9.73039722e+00
 -2.07037950e+00  1.10635233e+01 -3.39881682e+00  8.54166126e+00
 -4.21790361e+00  9.78411961e+00 -3.07669115e+00  1.00121050e+01
  1.00420976e+00  6.33614206e+00 -5.23150414e-02  5.98850727e+00
  2.20557284e+00  4.60665274e+00  7.16963172e-01  4.13223886e+00
  1.54635751e+00  5.50954151e+00  3.07858300e+00  4.60896540e+00
  1.03787947e+00  2.91546607e+00  3.24118018e+00  3.67277765e+00]",Passenger
"[-4.3974905e+02  1.1434881e+02 -8.3718042e+00  1.6819105e+01
 -1.7731033e+01  9.8612843e+00 -2.6489811e+00  1.1371645e+01
 -1.1668129e+01  3.8679790e-02 -1.0473584e+01  7.0336075e+00
 -1.0270696e+01  5.0166230e+00 -5.8519058e+00  9.3441410e+00
 -1.2885053e+00  9.8707314e+00 -1.0894624e+00  1.9870237e+00
 -6.6033463e+00  3.2053235e+00 -1.7711610e+00  1.1014881e+01
  8.9641056e+00  1.2614230e+01  5.4662557e+00  7.5952702e+00
  2.5797205e+00  2.0511611e+00 -1.8828557e+00  1.5715865e+00
  3.2959425e+00  8.5811806e+00  1.0459693e+01  1.0477422e+01
  6.5876927e+00  2.0764306e+00  2.2094073e+00  7.4793428e-01]",Passenger
"[-4.80692596e+02  9.66150970e+01 -1.04793644e+01  2.56324196e+01
 -7.71263313e+00  1.16161747e+01 -9.40948248e-01  1.79306011e+01
 -6.65488052e+00  1.02104645e+01 -4.94717024e-02  1.16729088e+01
 -2.75849160e-02  1.14482307e+01 -1.63646448e+00  5.55526733e+00
  4.19023752e+00  1.25477962e+01 -2.71698624e-01  6.92070818e+00
 -9.16666031e-01  6.37619114e+00  3.94841957e+00  7.25353098e+00
  1.25937819e+00  4.30218172e+00  1.88927150e+00  2.78384137e+00
  2.79242682e+00  4.28481150e+00  4.17989683e+00  2.32242560e+00
  1.94526255e+00  3.33366537e+00  4.51466465e+00  4.03083754e+00
  3.45415902e+00  1.99170780e+00  4.49088526e+00  5.89177370e+00]",Passenger
"[-3.6895966e+02  9.4175209e+01 -5.1384020e-01  2.6202871e+01
 -8.1312151e+00  1.5935070e+01 -6.1895795e+00  1.3841585e+01
 -1.3307351e+01  7.8012185e+00 -9.8871956e+00  2.0535837e+01
 -4.9536471e+00  7.3982706e+00 -9.6036358e+00  1.2730797e+01
 -4.2317238e+00  1.1011203e+01 -2.1743767e+00  9.4777994e+00
 -5.1138754e+00  1.0794113e+01 -4.4649863e+00  9.6504660e+00
 -2.8574319e+00  8.0914545e+00 -6.8525571e-01  7.2419777e+00
 -1.2369650e-01  7.7965188e+00  9.7111613e-01  5.1048956e+00
 -1.6018292e+00  3.4067872e+00  2.2439840e+00  5.2327275e+00
  1.3933556e+00  1.6827898e+00  1.8655496e+00  3.7376161e+00]",Passenger
"[-4.92682983e+02  8.48713608e+01  4.42798138e+00  3.11669025e+01
  2.45461419e-01  1.69207096e+01 -3.65544796e-01  1.79520988e+01
 -9.28604984e+00  8.47867298e+00 -3.99858165e+00  1.52852459e+01
  3.61283255e+00  1.26096554e+01 -1.39166081e+00  1.46629667e+01
  3.30950975e+00  1.14227495e+01  5.54229319e-01  8.04533768e+00
 -1.44266307e+00  6.44168329e+00 -8.04480612e-01  7.28492641e+00
  2.14944005e+00  7.33229542e+00  4.19186354e+00  6.83687830e+00
  4.75846481e+00  7.33271074e+00  4.82624435e+00  5.58858252e+00
  3.92142940e+00  5.23415136e+00  3.89009166e+00  4.43212461e+00
  1.62756431e+00  2.03764176e+00  2.24506235e+00  2.60293412e+00]",Passenger
"[-4.6698648e+02  9.4265335e+01 -6.4455261e+00  2.5657930e+01
 -4.1512928e+00  1.6446054e+01 -6.3525286e+00  7.9066224e+00
 -1.2391263e+01  6.0250597e+00 -6.5743127e+00  1.4177016e+01
 -1.8912485e+00  9.8778105e+00 -5.0493498e+00  9.3830185e+00
 -3.7811568e+00  6.9475379e+00 -1.9143472e+00  7.1562448e+00
 -1.4521067e-01  1.0400403e+01 -9.3075472e-01  4.1331315e+00
 -1.4551288e+00  3.5292625e+00  1.5288422e+00  4.3088770e+00
  3.0137801e+00  4.6020236e+00  5.7898436e+00  5.6324792e+00
  3.7578578e+00  3.2105956e+00  4.8915892e+00  5.1276636e+00
  4.1688285e+00  2.3025379e+00  5.9018345e+00  4.6883073e+00]",Passenger
"[-399.7901      109.88524       5.085041     27.638714    -12.542071
   13.358274     -5.956045     15.716107    -11.086849      3.449916
  -12.643898      6.5162473   -10.101688      8.293516     -5.3189735
   11.06798      -5.025157      5.7529526    -9.466858     -0.87469715
  -10.210137      6.603728      2.3965497    13.509691      5.169115
    6.6701193    -2.4266768     1.2610255    -1.352007      4.786221
    4.1592116     8.105729      4.982587      5.2867827     1.7003644
    2.8756726     0.7621736     2.6378605     4.0780005     3.5059476 ]",Passenger
"[-4.0219107e+02  9.7688332e+01  1.2776983e+00  3.6358200e+01
 -2.8458824e+00  2.3766693e+01 -2.7976446e+00  1.4349328e+01
 -1.5174860e+01  2.3881259e+00 -9.3658504e+00  1.2271975e+01
  7.3142278e-01  1.6488037e+01 -2.5256884e+00  1.6144455e+01
  3.7959296e-01  1.2666697e+01 -1.7518628e+00  7.5579996e+00
 -4.9122324e+00  7.0306797e+00 -1.8122103e+00  8.1901493e+00
  2.2853370e+00  7.5051003e+00  5.3678298e-01  3.9587171e+00
  3.6718124e-01  3.0163021e+00 -2.0149429e-01  3.6386564e+00
  2.1366909e+00  4.9784765e+00  4.3051610e+00  5.7972312e+00
  1.4243016e+00  1.1164430e+00  1.1082761e+00  1.2529453e+00]",Passenger
"[-4.2744910e+02  8.6946762e+01 -6.1232157e+00  2.6424198e+01
 -5.3468466e+00  1.4098888e+01 -4.8492193e+00  1.7939430e+01
 -5.8223028e+00  1.4384308e+01 -2.4873602e+00  1.7955917e+01
  1.2801906e+00  1.4990595e+01 -3.4793146e+00  1.0701709e+01
 -1.8987993e+00  1.3312612e+01  3.4468135e-01  8.8198223e+00
 -2.4964426e+00  9.6642303e+00  5.1188505e-01  9.1329021e+00
  2.5505366e+00  7.8734374e+00  2.1612618e+00  5.7476625e+00
  3.1749089e+00  6.2170405e+00  3.1506417e+00  5.1736403e+00
  1.9205186e+00  4.4559846e+00  3.3863084e+00  4.9775953e+00
  2.0730541e+00  2.8523059e+00  3.2364876e+00  3.6398466e+00]",Passenger
"[-5.3849365e+02  9.3491524e+01 -7.8372359e+00  1.7085241e+01
  1.0542198e+00  1.5751048e+01 -1.5701213e+00  1.6185085e+01
 -9.7205263e-01  4.8336048e+00 -7.1817760e+00  1.3519688e+01
  3.0930111e+00  1.3931212e+01 -5.2278852e-01  7.0183086e+00
  7.4361318e-01  1.2419928e+01  4.8000164e+00  5.7315631e+00
 -6.6042101e-01  1.0732757e+01  5.4902544e+00  7.4740305e+00
  2.9823554e+00  6.3053522e+00  3.6562221e+00  5.0773363e+00
  5.8753638e+00  7.2848678e+00  6.8658667e+00  5.2075200e+00
  4.7033849e+00  4.3305850e+00  7.1695185e+00  6.7382588e+00
  6.6832080e+00  3.6435916e+00  7.2626476e+00  4.1914787e+00]",Passenger
"[-4.6468622e+02  1.2646287e+02  5.7495451e+00  2.3504070e+01
  5.9456296e+00  1.2276999e+01  3.4776423e+00  1.6274590e+01
 -2.7841935e-01  1.1797905e+01  4.2510885e-01  1.2638477e+01
  3.8837466e+00  9.2904816e+00  2.9843953e-01  8.1150351e+00
  1.2465637e+00  7.4182572e+00  2.0566382e+00  3.9765775e+00
  5.0353700e-01  5.9239902e+00  1.1796654e+00  4.8333058e+00
  2.5541101e+00  3.6296651e+00  1.0551200e+00  1.7651937e+00
  1.5050737e+00  2.4273660e+00  1.9762415e+00  1.6764293e+00
  1.9408114e+00  2.7339630e+00  3.4560378e+00  3.3484213e+00
  2.0804033e+00  1.1169220e+00  3.0958436e+00  2.6928599e+00]",Passenger
"[-441.50717      43.45681     -25.90531      35.247814    -10.613149
   15.561825     -0.5556425    15.269884     -8.299014     15.058258
   -4.3344784    11.104405     -3.0930889    15.446611     -3.252354
   14.510068     -4.489643     12.164589      7.3470607    14.427248
   -2.4449134     5.28168       0.5480505    10.972696     -0.8776419
    4.971223     -1.0627031     3.6506937     4.2659826     8.4381895
   -1.2430345     1.1082422     3.5473738     7.5154467     1.5637362
    3.3152413     2.8021443     8.928359      4.624937      0.70996714]",Passenger
"[-4.0230518e+02  8.4571640e+01 -8.8931913e+00  1.7412670e+01
 -5.1084332e+00  2.0094238e+01 -7.9783440e+00  2.2284706e+01
 -2.8667502e+00  8.5528450e+00 -9.7260714e+00  1.4754327e+01
 -1.2524915e+00  7.6918001e+00 -4.2886267e+00  1.2815661e+01
 -4.6443782e+00  9.1518488e+00  8.8368285e-01  8.7592030e+00
 -3.4294856e+00  9.6798468e+00 -5.0489706e-01  6.2367830e+00
  9.8060513e-01  6.8519516e+00  6.9673878e-01  5.6637697e+00
  1.6945897e+00  7.8710470e+00  3.9479071e-01  6.2741485e+00
  1.2414981e+00  5.0089431e+00  2.9810741e+00  6.6273990e+00
  2.9807470e+00  5.1656041e+00  4.1228623e+00  5.8148775e+00]",Passenger
"[-3.5275378e+02  8.6335274e+01  1.4140642e+00  2.1418436e+01
 -3.5522232e+00  1.6833487e+01  1.3600178e+00  1.5284758e+01
 -1.1506473e+00  8.0050859e+00 -9.2539673e+00  1.0699019e+01
  2.2034034e-01  8.0905418e+00 -4.6816225e+00  9.9495821e+00
 -1.3104389e+00  8.0883446e+00 -7.0710278e-01  6.6847644e+00
 -3.1988838e+00  6.9143438e+00  1.2057896e+00  6.1635547e+00
  9.9600619e-01  5.0878735e+00  1.0805473e+00  3.3280048e+00
  1.4342885e+00  4.5090499e+00  1.4655508e+00  2.8081632e+00
  3.0211918e+00  2.8053081e+00  2.9040570e+00  3.6047852e+00
  2.5696461e+00  1.6177510e+00  2.8621051e+00  2.7323332e+00]",Passenger
"[-3.3811334e+02  8.4685631e+01  2.9848501e-01  2.3443161e+01
 -8.6007662e+00  2.1605310e+01 -1.7672241e+01  8.5262766e+00
 -6.8999143e+00  1.0630121e+01 -5.5721498e+00  1.6451305e+01
 -1.6333023e+00  9.2681494e+00 -4.7841005e+00  1.4229617e+01
 -6.6344852e+00  1.0092658e+01 -6.5249777e-01  1.0855528e+01
 -8.2612228e+00  9.5079908e+00 -3.3882015e+00  6.4588327e+00
 -3.1048779e+00  8.2493639e+00 -2.5758593e+00  7.0984807e+00
 -7.4175072e-01  9.4087658e+00 -2.3776288e+00  6.1729431e+00
 -1.3243386e+00  4.5504060e+00  1.4825228e+00  7.8898482e+00
  2.9982328e+00  5.4031010e+00  3.2475932e+00  4.6240325e+00]",Passenger
"[-2.3847498e+02  1.0125801e+02  2.4891573e+01  3.4218796e+01
  6.5926142e+00  1.8528515e+01  5.9349556e+00  1.4419212e+01
 -2.6313193e+00  6.4583502e+00 -4.3340669e+00  7.1757693e+00
 -2.2378473e+00  5.9869504e+00 -4.6695852e+00  4.2930784e+00
 -2.4191322e+00  6.6486797e+00 -4.2185208e-01  3.2047739e+00
 -2.1931577e+00  4.8338304e+00  2.4411681e-01  3.6881256e+00
 -1.0841360e+00  2.2479019e+00 -3.3113801e-01  1.8476388e+00
 -1.0220033e+00  1.3892186e+00  3.2623446e-01  1.5264142e+00
 -6.8218040e-01  5.4031831e-01  8.8570529e-01  9.2281830e-01
 -7.3864001e-01 -1.0356085e+00 -6.2369142e-02  1.0488876e-01]",Passenger
"[-4.3229422e+02  8.8056305e+01 -5.7378254e+00  2.1041904e+01
  6.3764553e+00  2.7854759e+01 -3.8932540e+00  2.2120476e+01
  3.2345576e+00  1.5840799e+01 -3.9088116e+00  1.8314764e+01
  3.3096061e+00  1.2728551e+01 -1.8828174e+00  1.2727030e+01
 -1.4423021e+00  1.0092515e+01  1.4149907e-01  9.1843719e+00
 -9.2741394e-01  9.7837830e+00  5.0199777e-01  6.6661410e+00
 -7.3966223e-01  5.1189737e+00 -1.1550081e+00  3.8033535e+00
 -3.8458374e-01  5.0752549e+00 -9.0067923e-01  4.4047756e+00
 -8.6228997e-02  2.8585131e+00  4.9686798e-01  4.0215225e+00
 -2.7582403e-02  1.7504880e+00  1.3083265e+00  2.9726191e+00]",Passenger
"[-454.80496     75.6969       6.737687    27.592607    -4.5584006
   17.210371    -0.6687093   17.147093    -4.8539042   10.000204
   -7.7753716   12.950022    -1.8364573   10.007576    -6.2724123
    9.271289    -3.7113788    9.45464     -1.0417919    8.979181
   -1.2626151   10.96655      1.7705772    8.736831     1.2173883
    7.261443     1.2157295    5.0035634    2.6674552    6.893943
    2.7351894    5.744679     4.11195      5.9675198    4.5392036
    5.2860312    2.5779898    2.8421135    3.1814916    4.0957017]",Passenger
