Features,Class
"-642.4378,190.43785,-113.0243,-69.23552,-24.072807,-45.239113,-40.95656,-17.3993,-21.675144,-13.245423,-14.441074,-3.4368157,-2.6022015,1.1741127,-2.7349408,-0.011195325,-0.888651,1.5600083,0.5671229,-0.15103772,0.19651228,2.0098677,2.8294742,3.6510227,5.8461323,3.5417814,3.365092,2.4450874,4.4943986,3.451974,4.2786927,2.6024907,3.3246176,2.2232296,3.9827347,3.3993552,2.8352098,1.8763925,3.301486,3.685477",Cargo
"-548.5151,204.74242,-130.61429,-72.39993,-18.923267,-51.212063,-34.191826,-20.171991,-16.40447,-16.329685,-16.98358,-6.931601,-5.553106,-6.6610384,-4.91991,-5.786345,-3.8051133,-2.5437973,-2.8482547,-2.9748595,-2.4493442,-0.80850345,-1.4019876,-0.33995408,3.0320892,2.902439,1.9368857,2.9457848,3.2870402,1.904929,0.7866987,0.602271,0.21869819,1.1359224,3.4929812,4.53607,4.494764,5.6224084,7.334294,6.6962314",Cargo
"-639.9721,193.61311,-111.5869,-68.51057,-26.196869,-45.207253,-40.01674,-19.678673,-27.510492,-16.664383,-16.306152,-2.3291714,0.9291292,3.526358,-2.8633235,1.1658652,0.33598402,3.2353873,1.2802783,-0.7494324,-0.4225701,1.2960892,1.6215456,2.526663,3.5152495,1.7655747,3.3824465,2.0928986,4.0607853,3.4287047,3.363361,0.8002786,2.033608,2.1326818,4.8398848,3.4203985,3.0511563,2.6231341,3.9527526,4.228572",Cargo
"-661.38086,170.18288,-110.60821,-73.30085,-24.078398,-44.89993,-37.853638,-18.173283,-13.069756,-9.521164,-9.332274,0.05979749,5.3658204,4.671785,2.229472,2.5500333,1.3832982,1.3048308,3.0129752,2.6234453,1.5879879,1.6255348,2.234855,1.6163586,2.9075918,3.363423,3.3188615,2.180725,3.0143292,2.9523022,2.5741553,2.1266272,2.4508429,2.7822483,3.544894,3.5455482,2.18343,1.4235967,1.9043123,3.2501895",Cargo
"-669.11847,174.30663,-107.46037,-68.88599,-20.643782,-41.954857,-40.101753,-14.495548,-17.462038,-11.830613,-12.238169,-1.4600626,0.45706263,3.904855,-0.0038839318,1.3540626,0.3517666,2.4787574,1.9480928,0.38128936,0.30791414,2.065879,2.670538,2.866792,5.6417603,3.505673,2.8488839,2.2874599,4.3590803,3.4803765,4.238667,2.0339243,1.9529351,1.343988,3.3207548,3.3112295,2.8494973,1.8976816,2.915588,3.5590765",Cargo
"-656.1204,186.34232,-112.715805,-72.320114,-24.40832,-43.895454,-42.351467,-13.954116,-22.03228,-11.771676,-14.857998,-3.3633132,-2.0458357,3.0513513,-3.0032556,1.2336522,-0.4882866,3.9889696,2.3725996,1.4656602,1.0564789,2.6137748,2.3586793,3.7739935,5.4897747,2.9599674,3.463376,2.5111136,4.5796866,3.9594884,4.832931,2.4308295,3.719046,2.6652765,5.199428,3.7728572,3.2590754,1.951592,3.6653073,3.6667566",Cargo
"-707.01733,163.82079,-104.92166,-65.467865,-23.749826,-29.309534,-45.05449,-7.5794206,-18.06273,-2.738405,-14.920911,5.429881,-2.2103994,7.365099,-3.8770728,5.5517945,-4.6917806,5.199781,0.07587342,5.039369,0.14774087,6.5975275,2.9772878,5.6024885,4.267433,6.2570896,2.7077882,2.2196689,2.8599517,3.0356963,2.5290463,1.5164702,1.8985881,0.5950371,2.5548255,1.7364533,2.6874778,0.7837153,2.997218,2.3307443",Cargo
"-622.864,188.35823,-130.46046,-78.07038,-23.451603,-45.015446,-36.575516,-18.280487,-12.897974,-9.45109,-13.919916,-1.5674858,1.6047171,0.13511291,0.3479592,-1.0660923,-5.284905,-3.2279036,-0.66296273,-1.1535367,-1.8314549,-1.1426051,0.4464488,0.9328073,4.497878,4.7599497,3.3452132,2.6397612,5.3290772,4.971073,5.1526594,5.295152,4.551315,2.2906058,2.7475135,3.7557082,3.829231,3.7669454,4.563624,5.64141",Cargo
"-597.6425,168.20671,-102.34552,-69.33767,-17.376572,-43.531864,-34.82805,-19.358381,-15.071232,-9.6024685,-9.319002,-3.7476704,1.5776291,-0.7164015,-1.2241166,-0.83631814,-1.3312868,-0.21726897,-0.17225876,-0.44506276,0.65411353,1.6534076,2.8169134,3.4327638,3.1301455,2.719088,1.7309968,1.2281368,1.7734232,1.9284383,1.3671836,0.51166815,-0.04062487,0.20514886,0.78716063,0.99339384,0.7619656,0.89350396,1.8879228,2.8322823",Cargo
"-689.1367,162.2842,-102.27714,-70.25034,-19.521502,-36.525223,-37.18244,-14.709626,-13.259211,-6.5373135,-8.549695,0.4396467,3.710222,5.1347275,0.7344959,1.3587173,0.9665525,2.9855978,1.7258846,-0.20740713,-0.05366706,1.1638483,2.8042374,2.5220494,3.5661738,2.396983,2.7859707,1.2385509,2.666082,2.9712708,4.012129,1.9350139,1.891981,2.0999398,3.7069051,3.5149002,3.2860894,2.5055072,2.7210848,3.388187",Cargo
"-698.6475,162.62851,-101.480515,-70.80046,-23.14458,-34.709602,-41.431927,-13.641859,-15.610844,-4.5417166,-9.004493,2.6263587,1.9831566,6.2634883,-0.42366362,2.9125295,0.15589735,4.221139,2.1779518,2.0173416,1.120022,2.9894857,3.7243273,3.70006,4.126024,2.5032437,2.4910522,0.69440943,3.245603,2.7225482,3.7092264,1.4322357,2.9670975,2.2044992,4.603728,3.3645818,3.9750915,2.7517877,3.8579216,3.1192071",Cargo
"-670.1281,181.07353,-114.22253,-65.53444,-27.317696,-38.50479,-44.682755,-9.507442,-19.635471,-4.498213,-16.250582,3.7553449,-2.3778791,4.8411274,-4.7432733,4.0539966,-4.6993732,4.396232,0.17119324,3.5018215,-1.3353474,3.5375369,1.2197734,3.6977744,2.8566847,3.6883078,1.6739947,1.4197437,2.7123454,2.3650267,2.9255636,1.6287571,1.9199014,0.17836182,3.3805437,3.122158,4.6953974,2.4857986,4.540809,3.7158744",Cargo
"-645.43713,176.73705,-109.54628,-55.370476,-12.46766,-38.142532,-34.170105,-20.898321,-17.924866,-13.094983,-13.235834,-4.056142,-1.947804,-1.7285981,-2.851893,-1.8906338,-1.3578237,-0.29731342,-0.4002152,-0.8935965,0.00598787,1.08538,2.1280718,1.2390999,1.6952856,0.7312383,1.3646727,1.9607025,4.0046716,3.987508,3.7003167,2.2143357,1.2452766,0.32347822,0.76689863,0.6911817,0.22730845,0.63837147,1.6615518,2.8241863",Cargo
"-668.0448,172.59879,-131.58005,-77.55813,-26.84734,-39.65397,-44.26278,-9.196892,-17.639685,-5.0883403,-14.100281,6.872374,1.4964362,6.160218,-0.48786247,5.362044,-4.297734,4.51987,2.6949577,5.3427424,1.8088707,5.3929977,3.6994483,5.2433596,6.646432,7.3688703,4.4000597,2.6916518,4.5634394,3.3070686,4.4770675,2.7420468,2.2395892,-0.028327966,3.5354147,1.9471396,2.014027,-0.5558118,2.8643308,4.4455676",Cargo
"-684.3382,159.89087,-111.8269,-77.27176,-19.215809,-40.446003,-38.354763,-14.001084,-12.141878,-8.645131,-9.745038,-0.3655372,4.2211366,5.0355906,4.3283134,4.039461,1.0838187,3.1529934,4.294179,2.7260907,3.0070431,3.2220848,3.0732532,2.2572427,4.0864944,3.7990897,3.5042892,2.7838535,4.289255,3.369697,3.4802964,3.1210444,2.7661726,2.0640144,3.3873022,3.8985868,3.7058668,4.052699,4.561352,4.773698",Cargo
"-694.40234,165.8132,-107.26595,-63.87191,-22.058996,-31.482248,-41.154133,-9.990718,-18.385002,-3.2153232,-12.090769,3.9929779,-0.7210144,7.200015,-2.9465933,3.4326577,-3.3323154,3.0438259,-1.723596,1.6707387,-1.076865,2.3877103,1.1734521,4.426836,5.3261757,4.9959474,3.1720088,1.8328124,2.7754912,2.4687364,4.433651,2.8369114,3.4821734,1.5919442,3.8927827,2.2980642,3.705784,1.5960512,3.7331655,2.6582541",Cargo
"-604.11633,166.16891,-133.42569,-58.883823,-21.633429,-43.575684,-30.5005,-24.171047,-10.649358,-7.5309415,-7.167587,-0.1358898,1.799728,2.9704351,1.9063891,2.1831884,2.7903814,1.4946295,1.3892918,1.035315,0.6932642,0.57568043,1.0990311,2.004002,2.484036,2.781795,2.2633615,1.4492412,1.3317305,1.7262796,2.1336827,1.9164233,1.5612905,1.5130272,1.4791262,1.5562185,1.585868,1.3583175,1.291388,1.6791939",Cargo
"-719.8437,167.43471,-80.35526,-67.402954,-28.02441,-30.950691,-47.058372,-13.516556,-16.799511,-5.0069904,-13.681187,2.655728,-1.2917849,5.6694517,-2.8755324,5.275302,-0.66774607,3.867781,-0.2860008,2.6918366,-0.41698045,2.8596878,1.6452745,1.7865086,1.1666194,2.1460729,2.5900786,2.1702807,4.3722405,3.6112044,4.116744,2.3812385,4.7496367,3.7720232,6.4171743,5.43579,6.8646197,3.7240727,4.1857185,2.7422223",Cargo
"-648.54407,174.7885,-105.012215,-64.17379,-16.273525,-39.42353,-31.098017,-18.12642,-11.762808,-7.22062,-8.575476,-2.2179892,2.0498908,0.6830131,-0.40186444,-0.40659502,-0.8584832,-1.8053269,-2.3806984,-3.1499603,-3.8194973,-3.6607885,-2.7645416,-1.7437177,0.30216408,1.4680216,1.3887528,0.7940207,1.725217,3.080458,3.8050232,3.693281,3.0637708,2.3868062,2.5001419,3.4466476,3.8617198,3.6581728,3.480497,3.8050556",Cargo
"-647.3783,193.21637,-105.07267,-72.49888,-24.421835,-44.383526,-39.922462,-16.636417,-21.479906,-14.519242,-13.237116,-2.3386493,0.015139513,1.4873409,-3.3362808,-0.8229117,-0.66021836,1.7505447,1.1063668,-0.87906444,-0.61086804,1.2904984,2.3224535,2.695016,4.6706166,2.3630607,2.502205,1.8056203,3.5162728,3.4784997,4.1241565,1.2567797,1.1809379,1.3746067,3.8441553,3.7908642,3.051259,1.948616,2.2999933,3.100175",Cargo
"-708.65265,160.96367,-106.01953,-66.39507,-28.611294,-30.608759,-41.53819,-8.29821,-21.088518,-1.2000204,-11.3249,6.0096755,-1.9729043,8.914629,-3.3852007,6.3126535,-2.0047033,6.837694,-0.57536817,4.263489,-0.74201375,4.3521824,0.9865124,5.2351656,3.4109573,4.6706324,2.5749176,3.3593225,4.086182,4.8780527,4.8076005,3.419918,3.2661273,2.1197627,4.6616707,4.0460997,4.526097,1.7791753,3.2948222,2.8184774",Cargo
"-658.98755,172.363,-129.32402,-81.921745,-22.548073,-43.045876,-40.41152,-11.566658,-11.885363,-7.0054626,-12.897327,1.3016897,3.8839986,3.3505702,1.0282879,2.827181,-0.7917229,4.1149626,4.491247,1.6861277,0.73300767,2.3820438,3.7736516,3.3007226,5.331928,5.0054226,4.5934634,2.6651652,4.8855324,3.3277023,3.6691453,2.4989204,2.360852,0.18254878,2.4593496,4.2370706,6.1380286,5.748304,5.8391695,5.1413593",Cargo
"-645.70636,191.6071,-111.45399,-66.626015,-26.12417,-43.445374,-40.790134,-17.253914,-25.238188,-13.457328,-16.54458,-2.4739947,-2.363556,1.507506,-5.0855,-0.17776261,-1.9320556,2.3521018,-0.572892,-0.71743494,0.45682737,2.6206713,2.1288712,4.185741,5.7045116,3.4087205,4.027777,2.0495155,4.0328693,4.387479,5.7818217,2.789443,2.9737043,1.4396588,4.863725,3.9478753,4.0037665,2.3813539,3.171265,2.6746805",Cargo
"-690.5773,169.5369,-105.72353,-69.78726,-23.84594,-33.15627,-43.60762,-14.683229,-18.92397,-4.907125,-12.267608,3.7546434,-0.7304632,4.036125,-1.3785858,6.580252,0.284979,4.307889,-0.14482437,1.0414851,-0.812805,3.247972,2.8854802,2.921172,3.7221262,4.9964237,4.5808425,2.869199,4.845402,3.3095074,3.5947475,1.8029017,3.5400727,2.0211854,4.591884,2.8838465,3.4381306,1.6163836,3.9125106,3.0236974",Cargo
"-724.42676,153.25856,-102.572044,-67.98053,-27.523687,-28.76633,-42.96616,-8.219803,-20.314531,0.16022256,-9.425877,8.52543,1.0208517,9.135038,-3.4028015,8.823825,-1.363125,5.657287,-0.65501887,4.2831826,-0.32829702,4.9751496,1.0892236,6.2003393,4.709697,5.2863817,3.9653664,5.3862185,5.208458,5.118453,4.5452685,3.0607724,3.930438,3.2489743,5.117898,2.956665,2.89737,2.0258765,5.0316834,3.1516848",Cargo
"-628.75354,162.40077,-104.11408,-80.48838,-22.135323,-38.96335,-29.672827,-14.024792,-11.327748,-8.527055,-9.542465,-3.9389555,4.0343323,3.8152092,2.0214407,1.5097122,1.3878871,1.6087381,0.25301355,-1.1376116,-0.0424781,1.4882039,1.7207276,1.9594442,2.1774666,2.0646906,2.5761635,3.120186,2.2687306,0.7169524,0.8142766,2.2978184,2.7075446,2.2808204,2.2721245,2.3332725,1.9238118,1.1020007,1.7299579,4.8138576",Cargo
"-380.07886,105.5339,-11.058292,16.363037,-20.890648,18.888926,12.037414,27.860615,-6.128497,11.057919,-4.887376,18.907654,-6.3473654,6.4755673,-6.2626977,10.451461,-1.5741547,13.96915,0.0997556,7.403258,-4.322081,6.379758,-0.7063855,6.648069,0.5492871,9.743539,-0.60025257,7.189332,-1.3553107,6.5184727,-0.95820034,5.097094,2.5030842,5.639362,3.8081973,4.6077685,0.8748966,-0.099708565,2.7326417,1.1340418",Passenger
"-488.85062,110.59505,21.096914,34.455246,3.280148,19.217684,-2.5981042,11.862988,-5.0309386,7.8009243,-4.3323045,13.028437,1.314469,12.087113,-1.6666743,6.374583,-5.34298,3.6884694,-4.710691,1.1032263,-4.1266875,4.587144,1.0037333,5.4022675,3.5649443,6.864135,4.3470626,5.0323787,3.4397457,3.7542307,2.6883142,2.9814856,3.5942028,3.9919808,5.902009,5.5940933,7.295991,4.96367,6.3956213,4.0655136",Passenger
"-376.63672,84.630394,-16.908104,19.282492,-12.616363,16.292345,-0.088649444,22.09577,-9.037707,11.24526,-5.4276743,13.023532,-5.2641344,9.764956,-10.564788,9.279854,-4.47569,9.585498,-2.9021776,5.4715247,-3.4452991,7.015578,-2.291343,4.6076546,1.5141116,6.260985,2.3300748,5.262841,1.1837409,5.0752563,1.9115615,4.7106996,3.5234678,5.417486,3.020357,4.1251574,1.9510801,3.0872557,4.6763697,4.618106",Passenger
"-432.76025,97.86229,4.2341285,25.171312,-13.154784,14.582563,4.7330713,29.805937,3.931,14.792337,-4.860374,23.946304,4.6279955,16.422361,-0.17534468,11.743409,-2.821607,10.762971,1.4504086,8.658497,-2.3499205,10.4755,-0.6327865,6.761651,-2.2199597,5.118688,-2.3953288,3.5142708,-0.57307816,3.8276365,-0.093450315,3.112047,1.1920618,1.3772289,1.3255007,1.5495392,0.7898811,-0.9990869,1.1771532,0.028053675",Passenger
"-485.44284,106.57939,4.393391,23.447586,-8.4226465,15.580901,0.541802,13.7002735,-1.3327442,7.878681,-4.5179877,9.481472,-1.5983754,11.720817,0.13216363,9.283028,-2.5635219,9.241519,2.1186798,10.0230055,0.9935227,8.337416,-0.21364747,5.3573213,1.4460804,5.957682,1.1893946,3.5864084,3.4901903,5.9597507,4.247774,4.9204607,3.6965663,2.944592,5.17061,4.1665063,4.4193716,0.6252969,4.250136,3.162901",Passenger
"-407.4619,94.126595,-2.1244001,25.292189,-9.225177,8.973612,-14.901112,6.6984253,-5.231564,18.376791,-4.5299225,18.891218,-5.0135508,9.51406,-0.12075291,10.591671,-3.6253054,9.734125,-0.15118389,9.717087,-4.7221475,9.722913,-0.6626544,8.2238865,-1.4251758,5.282623,2.1302633,6.045005,4.494303,5.511083,2.5880938,5.2493696,3.9896371,1.5203915,3.6877673,3.9476428,5.534381,3.4338973,4.754873,1.5103371",Passenger
"-476.41727,113.23942,7.4398985,39.75831,8.716343,24.87882,3.5383217,21.41938,0.17622548,8.79173,-0.5773832,14.383237,0.090509735,8.49141,-4.347946,5.6784325,-4.5777574,3.8658154,-0.118266776,2.8663335,-4.5972133,4.1354966,-0.28686863,0.80810815,-2.2719572,2.1440847,-0.70566684,0.65481204,0.47954187,2.2084858,0.8441987,1.8804971,2.7633264,3.7018075,3.533079,3.9195783,4.0718784,2.0414276,4.0892735,3.2323554",Passenger
"-392.23346,120.1384,3.237502,19.5235,-14.634203,11.656198,-3.9888659,17.165375,-9.454244,4.4943504,-8.385004,14.615997,1.3450722,12.935224,0.15042421,9.1798315,1.3172616,11.100326,1.5214282,4.633581,-2.0498035,9.47666,1.7957927,3.0509353,-0.7599569,2.008027,0.14610676,2.7205634,2.4467523,3.5245593,5.178706,7.2825584,5.7465925,4.0188823,4.9887834,1.4148521,2.3968327,-1.2032834,2.7758255,2.3108716",Passenger
"-359.32925,76.17383,-13.429949,21.687233,14.652077,25.404242,-6.008164,22.170778,-12.527293,8.352274,-13.672301,17.669529,-6.1767063,10.11344,-12.61337,12.481133,-7.0985184,14.918935,-6.679951,11.626621,-4.613771,11.227005,-3.758516,6.5931916,-1.9123628,2.9886918,-2.4940825,6.1633105,-0.31955573,5.448953,1.0664269,3.914304,1.7044032,6.9291587,3.01423,6.54971,2.5872061,5.5841236,2.8707404,4.4884896",Passenger
"-420.71506,107.043755,0.7612995,20.602396,-10.785292,19.502272,4.2045317,22.441547,-1.9797881,14.095534,-1.4803097,20.738873,0.88107866,15.148388,-2.3332465,11.5040865,-2.0649319,11.396367,1.0922697,6.615929,-1.5288012,10.081066,-0.38254663,6.1579747,-0.5365572,4.852478,-0.8876305,4.282278,0.57669383,3.440528,0.18187337,3.0050402,0.8078718,1.4774133,1.2963177,2.1891813,0.734738,-0.39884612,2.1488202,0.5143614",Passenger
"-460.37366,120.985565,10.622618,22.231663,-7.2213454,13.23176,0.53202075,14.404031,-4.5786176,8.685688,-3.7775571,12.327722,-0.3913976,9.49807,-3.451817,9.23293,-1.7111194,7.8752007,0.4898407,6.9214277,0.031465583,8.356342,0.5641174,4.980642,1.8309245,6.313606,2.4671576,4.3283043,1.9373726,3.764216,1.1785805,1.6792264,0.81462973,2.1516695,2.8234246,3.3523586,3.685473,2.8519082,4.484324,3.7849557",Passenger
"-408.57657,104.08962,2.779357,23.25508,-7.795589,23.835905,7.1157155,16.840826,-8.223711,11.122787,-0.61284965,20.846,-6.128594,12.749017,1.8890835,14.43505,-1.2015003,11.512807,-0.66595083,12.224755,-2.0716841,10.2054,-2.5098996,6.4775133,-1.9314708,6.334453,-2.8820891,6.687614,1.547308,5.530539,-0.29872406,5.3320274,-0.6314455,3.1982818,0.2557003,0.6768967,-1.4366254,-0.8238072,-0.576931,0.19456367",Passenger
"-396.6597,93.75094,5.1510406,25.843885,-7.8511395,18.351078,-3.6200023,22.748547,-6.1402273,11.852381,-3.403217,16.676493,-2.0930216,14.27502,-6.726928,10.454067,-3.8702443,12.430518,-0.27208135,8.216411,-4.152794,10.107468,-1.32958,7.272361,0.25721565,5.650088,-0.46409854,5.350438,1.153493,4.422759,-0.26006448,3.5578852,0.904529,3.4874833,1.7005875,4.3929896,0.9138137,2.2823377,2.1802204,2.8418202",Passenger
"-343.2616,93.45296,2.1886864,18.809568,-19.857117,8.426116,1.0857713,23.511925,0.29545036,16.797169,-9.679968,20.506186,-1.3207333,14.158243,-3.0046818,13.501518,-2.9547148,13.198202,-0.29173914,11.820965,-5.8194017,9.560668,-0.6899914,6.5322285,-2.1548936,4.694144,-0.36810592,6.8109875,1.8490477,8.466845,-0.6367765,3.8220086,-0.60628366,3.3916528,-0.51460207,0.7442046,0.4436122,0.55589974,1.8594668,3.0779934",Passenger
"-401.59137,98.2724,4.196685,30.105127,-8.280908,18.422382,-2.2590063,21.097662,-2.3308678,12.4024935,-3.5710025,19.502075,-0.48935288,15.420892,-0.77703464,15.775859,0.0639813,14.295062,-0.8117363,8.836026,-4.2381897,9.785919,-0.9087811,6.9731965,-0.1709799,5.3806963,-1.5943086,3.7106016,0.8786822,3.4829385,-0.20436908,3.0501726,0.39710242,1.740162,-0.30221403,1.4538491,-0.108153045,-0.26042783,1.5720139,0.30468866",Passenger
"-434.17645,99.72893,-6.304875,14.468447,-15.440463,33.472313,16.42103,16.705353,-2.5553076,17.969067,-0.8761634,20.63149,5.9344454,13.107412,-3.4192984,16.802174,-4.734249,12.646421,4.2371755,4.998831,-4.274424,8.559322,1.8680568,3.2647262,-0.7595122,3.788076,2.3858597,1.8779246,-1.5162622,-1.4142458,0.23347402,4.8936496,1.2126325,2.201817,-1.4605854,1.5096877,-0.9528019,0.14903298,1.7910724,1.2382528",Passenger
"-448.4454,99.8324,-11.523139,17.31881,-4.246299,25.823944,5.8308883,25.849752,-7.285084,11.251732,-1.6472405,13.025521,2.3737292,9.959626,-4.0295362,9.675237,-2.038784,8.969574,0.02360607,5.939094,-0.15276459,9.503798,0.38792223,8.694526,0.631488,4.996724,3.1284776,4.080799,2.8842473,5.1297607,2.4306293,3.5237968,2.4657369,2.8486185,3.0676796,3.318758,2.601159,2.2610173,2.8658419,3.3201354",Passenger
"-446.54922,100.41846,-5.58714,22.398138,-11.709721,17.751871,9.70696,31.501457,-0.17433688,2.0095754,-15.037274,10.231889,-2.9595125,10.602876,-2.9740052,10.3704605,-1.4832015,4.732978,-3.8205547,8.606602,1.7589561,8.710182,1.2117716,6.557431,0.5796884,7.0466733,3.4002106,5.1210394,2.4669447,3.4945924,2.600709,4.961911,2.788719,3.8677497,4.4068975,4.2395654,5.249565,3.8554506,4.696759,3.6970756",Passenger
"-250.57545,62.77453,-2.7872581,28.1041,7.654377,20.324398,-3.1909385,19.408327,0.40824795,18.62965,-8.992066,16.26317,-7.0807843,6.142483,-5.408453,15.681981,-6.6926436,7.0243454,-9.951289,6.210788,-3.3988798,11.396478,-3.889289,2.310806,-5.6772604,6.81758,0.009768681,5.0243673,-4.0834775,1.6408637,-3.459995,5.0434613,-0.7111889,1.9589756,-2.9625885,3.1772206,0.8271557,4.244513,-1.1535319,1.585952",Passenger
"-517.0999,99.89263,-3.9308815,15.830015,5.7897696,13.006835,-3.5527334,7.483912,0.8186577,11.849139,6.177182,16.911488,2.549995,6.5666556,-0.12166647,6.4007697,-0.1612949,2.8170042,-0.29774445,4.753194,0.87848866,4.713021,3.1689322,7.2141495,4.61994,2.1617987,2.4129822,1.4812162,2.695409,3.9324806,5.260745,3.2143145,5.5251765,5.9507113,6.990337,4.8947206,5.217767,0.5650349,4.948381,3.432809",Passenger
"-507.30072,94.57526,-6.198551,14.350388,-0.37355018,9.954377,-0.44281352,13.2855,2.7131648,13.337083,4.101952,14.811008,4.866753,10.100397,3.1756876,10.316648,2.9456596,8.978579,2.9529877,4.5071254,0.8678678,5.83033,2.6562207,4.5164084,0.3282506,2.0984783,4.9737387,3.997153,5.139648,3.5643787,2.7720008,3.1074433,4.191465,2.8780627,3.9902272,2.5319614,3.457025,1.9256494,5.1888905,3.7569475",Passenger
"-377.13843,82.47437,-7.206395,25.73935,-10.143369,21.261137,1.8838083,21.943714,-5.3269415,13.796436,-5.1485076,19.601614,-1.8299279,16.824318,-3.8368118,13.645326,-2.4590847,13.251216,-2.337831,7.4993477,-4.4115868,10.420897,-3.596633,8.291109,-2.2011242,5.6288314,-2.5073047,5.005538,-0.04557787,5.6726375,-1.4922851,4.2160034,-0.76090324,2.43503,0.08967956,2.54157,-1.4444752,-0.29009643,0.96805346,0.80625695",Passenger
"-361.84808,119.43796,-0.8004875,33.76928,-2.456433,18.60383,-1.9147388,17.487986,-6.441104,6.193815,-10.850011,16.22557,-4.3344884,11.979214,0.22710432,13.036965,-2.634669,8.599766,-7.530256,1.9820437,-10.3345175,7.327236,-3.430477,8.004097,1.6932864,9.58523,2.50709,7.047666,2.3970222,2.994798,-1.1657826,1.6091555,1.043475,1.2337604,2.1983533,3.1079783,3.2415946,0.6083714,2.0394375,0.7159414",Passenger
"-438.898,110.72379,-4.8854547,26.792362,-1.2863544,17.98247,-1.4012375,14.424795,-3.5148463,8.159694,-6.0728545,12.828446,-0.6826135,10.285927,0.9177244,11.190833,-0.7816671,4.7099404,-4.8358946,2.4498756,-2.2016141,6.795147,-0.7231873,5.597041,2.853601,6.4788,4.7548995,5.30492,4.2987623,3.709202,0.94565094,3.1084228,1.7673209,2.5486305,4.1512923,4.0725527,4.1603384,0.89047855,3.9737282,2.6820502",Passenger
"-364.97083,80.1692,3.682705,32.25841,-5.7118583,14.096133,-11.073514,16.861189,-0.42245904,15.36795,-7.6348734,17.465153,-5.0022383,13.668489,-0.84935427,15.181861,-1.1627182,10.730727,-3.1089299,11.637878,-2.0317526,12.189515,-3.5998542,7.2381215,-2.8240976,6.9178133,-0.031018002,4.0226965,-0.17251937,4.3850746,2.9060197,5.020466,2.9217577,3.2038078,2.4153357,3.415755,3.6661248,2.4790506,2.715039,2.4906933",Passenger
"-404.63693,99.44168,-6.6831784,29.066685,-0.08757958,21.651562,-2.8949783,20.839489,0.4626036,12.719851,-8.248844,15.882173,-0.9947239,13.800786,-3.6665196,12.890157,0.41227502,13.079934,0.1155768,8.259794,-0.99526894,9.766163,-1.1713419,6.908594,-0.601284,4.601041,-1.9638038,4.5110087,0.697184,5.480225,0.2354256,5.5315456,2.241672,3.6635952,1.7086585,3.0387263,0.45428112,1.1618059,1.6311578,1.3350025",Passenger
"-417.8127,84.10387,-6.432739,35.066956,-3.6497629,14.107254,3.903652,23.418592,-9.43889,14.761398,-1.1193805,23.462465,-1.9847413,12.552946,-1.7386,9.8128,-0.6909372,12.140647,-1.3853372,7.860085,-3.781187,14.138919,-2.4578571,9.003632,-1.3200719,5.1158924,-0.8402765,7.913976,3.4724073,9.031173,0.049995776,5.5907116,1.653974,2.635807,2.571045,3.247518,2.8528967,0.17846422,4.6221395,0.5740307",Passenger
"-356.89212,97.20378,-10.164883,23.100788,-9.571406,24.681238,2.5448577,22.848299,-5.0085816,11.45178,-5.759458,17.13353,-0.9112753,15.110565,-4.877683,13.196244,-2.4166484,14.785968,-2.865185,6.993899,-3.6415036,9.750392,-1.6241783,8.045341,-1.333081,4.745895,-0.07584008,6.0599117,1.106915,5.1728063,-0.2137246,4.219742,0.57062244,3.389892,0.86614335,3.1708856,0.0694095,2.9817035,1.5200127,2.0609872",Passenger
"-436.60968,128.8094,22.710539,22.330906,-12.018792,9.695096,-0.45253378,17.336239,-5.743074,8.48976,-8.865382,12.988699,-0.22665401,5.4240813,-5.7259755,11.27718,0.056843683,12.586319,2.549104,8.666373,-3.6780334,6.178876,1.075529,6.1190915,-1.7630771,5.082198,-0.8269045,5.5518565,0.46069327,6.9371004,0.32028207,2.3603592,-1.1181955,2.399867,0.67593646,2.962185,2.0742884,1.9130453,3.3558118,3.2231574",Passenger
"-321.15588,79.30352,3.7627652,29.519785,-0.9968415,18.378643,-2.2768385,20.712435,-7.073923,12.887776,-6.1520123,20.747807,-0.09412764,13.545532,-4.788349,13.2121315,-3.658149,15.325192,-6.7008133,10.505031,-6.4632363,8.860108,-1.968823,6.094722,-3.5220942,8.162521,1.9399346,4.820389,1.6721314,6.3772774,-0.36451927,4.8125997,0.5772154,1.8825266,-2.1604738,6.0182915,0.272318,3.0645285,0.30563414,3.0292206",Passenger
"-442.5027,101.54376,-12.971224,25.800125,-6.1564455,16.58872,2.127048,24.26503,-3.5100582,6.7509184,0.43940705,17.674227,0.29660898,15.325862,-1.4511203,9.515166,-3.2504544,6.8983626,4.2759137,8.081672,1.8049394,9.15916,1.132797,10.281039,2.5773208,5.092733,0.42838463,3.297125,4.2111754,7.0058465,2.362406,5.957612,0.77346545,4.0507913,2.6647556,2.96898,0.36664394,2.410848,3.890758,0.9221026",Passenger
"-477.38318,105.76998,-1.4450265,33.851135,4.335879,19.742067,1.5216578,20.211838,-1.8533021,10.233068,-0.08233262,16.779718,1.0454519,14.431219,0.89816767,10.381842,0.84208333,11.642772,3.0729327,6.713642,-0.91390485,8.786771,1.412966,5.718165,1.7992173,5.2120414,1.819012,4.3767657,2.3373184,1.9055295,-0.022603948,2.1816084,1.8858291,1.4667182,2.1434355,1.9492422,2.0085309,0.09951811,2.967149,-0.10631193",Passenger
